transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier,amount_user_zscore,historical_user_avg_amount,amount_to_user_average_ratio,sudden_large_transaction_flag,rolling_txn_count_1h,inter_transaction_gap_seconds,rapid_repeat_5s_flag,transaction_hour,odd_hour_transaction_flag,odd_hour_high_amount_flag,micro_transaction_payment_flag,zero_or_missing_amount_flag,category_amount_mismatch_flag,location_mismatch_flag,new_merchant_city_flag,user_home_location,user_location_pattern_deviation_flag,users_per_device,shared_device_flag,new_device_for_user_flag,users_per_ip,shared_ip_flag,malformed_ip_flag,invalid_device_flag,failed_to_success_retry_flag,amount_balance_ratio,amount_exceeds_balance_flag,high_balance_utilization_flag,successful_overdraft_flag,success_unusual_context_flag,patterns_fired,time_since_last_transaction,user_avg_amount,amount_log1p,balance_log1p,estimated_post_transaction_balance,amount_to_balance_ratio,merchant_category_code,device_type_code,payment_method_code,transaction_status_code,cleaning_flag_score,pattern_score,anomaly_score,fraud_probability,pseudo_truth_label,top_signals
TXN-E2A03ECBC926,USR00117,14116.0,2024-03-25 22:08:10,delh,jaipur,electronics,,moble,upi,39197.91,success,,,0,0,1,0,0,1.2241894382414853,5138.449048878334,2.7471324257036986,1,1.0,840730.0,0,22,0,0,0,0,0,1,0,hyderabad,1,0.0,0,0,0.0,0,1,1,0,0.3601212411580107,0,0,0,1,4,840730.0,6571.582299414783,9.5551350238842,10.576404219269508,25081.910000000003,0.3601212411580107,2,3,4,3,2,4,0.7072576915143333,0.8288359033123435,0,"['patterns_fired', 'cleaning_flag_score', 'location_mismatch_flag']"
TXN-66C3FAFC4DA9,USR00352,17853.0,2024-01-24 04:55:00,delhi,jaipur,electronics,DEV-1E0AAB39,mobile,netbanking,113183.63,failed,19.43.183.169,,0,0,0,1,0,1.7636298747059584,6401.3902,2.7889254431014066,1,1.0,528471.0,0,4,1,1,0,0,0,1,0,delh,1,1.0,0,1,1.0,0,0,0,0,0.15773482437345399,0,0,0,0,5,528471.0,9726.98942562737,9.789982851739307,11.636775658147476,95330.63,0.15773482437345399,2,2,2,1,0,5,0.651666202829545,0.8288252063939388,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-F0E2A9AD5982,USR00034,19917.9819,2024-01-20 17:52:35,mumbai,hyderabad,groceries,DEV-75C669F3,moble,upi,,success,29.128.108.198,,1,0,0,1,0,1.2721484811101786,13803.91132,1.442923055521339,0,1.0,189770.0,0,17,0,0,0,0,0,1,1,mumbai,0,1.0,0,1,1.0,0,0,0,0,0.0,1,0,1,1,6,189770.0,12869.453887734668,9.899428420394706,0.0,-19917.9819,0.0,6,3,4,3,0,6,0.5960677761504645,0.8288175951001573,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-6B3DD6AF681A,USR00254,11385.66076178,2024-03-20 12:52:33,pune,bengaluru,food,DEV-E1752C48,desktop,wallet,257427.81,success,105.235.203.181,,0,0,0,1,0,0.2587629896782155,7604.681659999999,1.4971909766673916,0,1.0,2108350.0,0,12,0,0,0,0,0,1,1,hyderabad,1,1.0,0,1,1.0,0,0,0,0,0.0442285577528706,0,0,0,1,5,2108350.0,9706.194374167142,9.340197840655222,12.458498494842734,246042.14923822,0.0442285577528706,4,1,5,3,0,5,0.6515980331708651,0.8288047554963348,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-404E68A2B916,USR00060,13883.78993078,2024-03-30 20:50:41,kolkata,hyderabad,gaming,,unknown,upi,107463.01,success,999.999.1.1,,0,0,1,0,0,0.684874579427463,8839.266660000001,1.570694771955211,0,1.0,1046891.0,0,20,0,0,0,0,0,1,0,pune,1,0.0,0,0,236.0,1,1,1,0,0.12919598967849497,0,0,0,1,4,1046891.0,9665.000824687333,9.538549270406431,11.584911279797263,93579.22006922,0.12919598967849497,5,5,4,3,2,4,0.7071466297728717,0.8288025847898717,0,"['patterns_fired', 'cleaning_flag_score', 'location_mismatch_flag']"
TXN-C840B60555A4,USR00252,,2024-01-14 10:10:33,delhi,mumai,food,DEV-5FB3C872,mobile,unknown,141512.57,success,170.167.230.133,,1,1,0,1,0,0.0,16471.0,0.0,0,1.0,1062728.0,0,10,0,0,0,1,0,1,1,delhi,0,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,1,5,1062728.0,11311.545884866668,0.0,11.860150892527287,141512.57,0.0,4,2,3,3,1,5,0.6515529167431958,0.8287953608175234,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-D21999B2EA04,USR00346,18459.91,2024-12-04 20:08:00,mumai,mumai,travel,DEV-093D950B,moble,unknown,209482.05,success,35.199.33.199,,0,0,0,1,0,1.1300854734742467,6692.210324542352,2.7584174891069915,1,1.0,215760.0,0,20,0,0,0,0,0,0,1,mumbai,1,1.0,0,1,1.0,0,0,0,0,0.08812167916057724,0,0,0,1,5,215760.0,11018.957126435,9.823410802616495,12.252398108149947,191022.13999999998,0.08812167916057724,8,3,3,3,0,5,0.651493315865823,0.8287733403048231,0,"['patterns_fired', 'pattern_score', 'user_location_pattern_deviation_flag']"
TXN-E13094796E6B,USR00310,,2024-05-31 17:20:00,jaipur,ahmedabad,trav,DEV-DEA58C7C,desktop,card,266936.02,success,153.68.107.249,,0,1,0,1,0,0.0,9333.113573517057,0.0,0,1.0,404899.0,0,17,0,0,0,1,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,1,5,404899.0,10138.906055252104,0.0,12.494768029408476,266936.02,0.0,7,1,1,3,1,5,0.6514504756345701,0.8287617206323535,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-8B76FB259841,USR00043,19827.81084319,2023-12-31 03:14:27,mumai,ahmedabad,food,DEV-49FFF6EE,mobile,card,47685.38,success,97.34.209.4,,0,0,0,1,0,1.412011882440937,12330.569700000002,1.6080206612992096,0,1.0,816295.0,0,3,1,0,0,0,0,1,1,kolkata,1,1.0,0,1,1.0,0,0,0,0,0.41580481990895324,0,0,0,1,5,816295.0,10689.635824968695,9.894891252150915,10.772401101512475,27857.569156809997,0.41580481990895324,4,2,1,3,0,5,0.6513717461167317,0.8287368693800947,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-8EB9B74FAA83,USR00262,19795.44277773,2024-02-25 17:48:00,pune,jaipur,fashion,DEV-2120F6AF,mobile,card,223561.3,success,216.126.78.192,,0,0,0,1,0,1.2388143949499972,8754.74454801,2.261110266458844,0,1.0,1132807.0,0,17,0,0,0,0,0,1,1,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.08854592801942913,0,0,0,1,5,1132807.0,12208.314103778823,9.893257542851847,12.317445401396556,203765.85722227,0.08854592801942913,3,2,1,3,0,5,0.6512733326327833,0.8287073453349102,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-B1EE04D5E5EA,USR00249,5663.73648532,2024-05-03 09:03:02,chennai,mumai,trav,,unknown,wallet,,failed,abc.def.ghi.jkl,,0,0,1,0,0,-0.3709142509310811,7805.102568398572,0.7256453628490969,0,1.0,1720544.0,0,9,0,0,0,0,0,1,0,chennai,0,0.0,0,0,254.0,1,1,1,0,0.0,1,0,0,0,3,1720544.0,7599.980560897368,8.642015656108347,0.0,-5663.73648532,0.0,7,5,5,1,2,3,0.7623759767257179,0.8287047219483343,1,"['cleaning_flag_score', 'patterns_fired', 'location_mismatch_flag']"
TXN-534A4C949923,USR00123,1794.9648,2024-04-20 05:25:21,delh,kolkata,elec,DEV-0B62D5F5,tablet,wallet,23873.18,success,,,0,0,0,0,0,-0.9664707962189213,6631.547703401428,0.27067057047321447,0,1.0,96715.0,0,5,1,0,0,0,0,1,1,ahmedabad,1,1.0,0,1,0.0,0,1,0,0,0.07518750329868078,0,0,0,1,5,96715.0,7120.361279682632,7.493297649560948,10.080552819209371,22078.2152,0.07518750329868078,1,4,5,3,1,5,0.6511968641617142,0.8286843220532323,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-B8775029ADDD,USR00279,9130.89,2024-04-15 09:02:26,hyderabad,bengaluru,gaming,DEV-91D78879,mobile,wallet,,success,158.178.7.153,,0,0,0,1,0,-0.24803051457169778,11779.253146843335,0.7751671422773474,0,1.0,1341343.0,0,9,0,0,0,0,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,1,1,6,1341343.0,10760.342716775,9.119527962023042,0.0,-9130.89,0.0,5,2,5,3,0,6,0.5955980957835241,0.8286781104057167,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-2DA733F8E0F4,USR00398,,2024-04-06 09:51:10,chennai,bengaluru,groceries,,mobile,card,,pending,134.119.101.29,,0,1,1,1,0,0.0,7404.650461928182,0.0,0,1.0,504589.0,0,9,0,0,0,1,0,1,0,mumai,1,0.0,0,0,1.0,0,0,1,0,0.0,1,0,0,0,4,504589.0,10648.86735441923,0.0,0.0,0.0,0.0,6,2,1,2,2,4,0.7066880003737139,0.8286662956790523,0,"['patterns_fired', 'cleaning_flag_score', 'location_mismatch_flag']"
TXN-08C5D7A474CF,USR00233,2216.2558,2024-04-06 21:19:51,kolkata,hyderabad,gaming,DEV-27E70B32,mobile,upi,195982.38,failed,,,0,0,0,0,0,-1.4230628883710157,10540.324723012222,0.21026447080528243,0,1.0,1262145.0,0,21,0,0,0,0,0,1,1,mumai,1,1.0,0,1,0.0,0,1,0,0,0.01130844415707167,0,0,0,0,4,1262145.0,10205.165525444376,7.704025584106112,12.18578513869891,193766.1242,0.01130844415707167,5,2,4,1,1,4,0.7066661162690664,0.8286584310187712,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-DFC431776F7A,USR00170,,2024-03-12 06:15:00,mumbai,jaipur,electronics,DEV-DE2CB51C,mobile,upi,226486.08,success,186.211.252.240,,0,1,0,1,0,0.0,10753.881788088334,0.0,0,1.0,697033.0,0,6,0,0,0,1,0,1,1,mumbai,0,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,1,5,697033.0,9456.61233485,0.0,12.330443180335667,226486.08,0.0,2,2,4,3,1,5,0.6510184092131449,0.828632100705926,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-6E07F9F1B0E9,USR00029,8827.69,2024-04-08 22:25:00,bengaluru,hyderabad,travel,,moble,upi,13438.56,pending,abc.def.ghi.jkl,,0,0,1,0,0,0.12177223338525378,6632.1534464354545,1.331044293727035,0,1.0,433968.0,0,22,0,0,0,0,0,1,0,kolkata,1,0.0,0,0,254.0,1,1,1,0,0.6568925539641153,0,0,0,0,3,433968.0,8114.434062649047,9.085761924720993,9.505957875445999,4610.869999999999,0.6568925539641153,8,3,4,2,2,3,0.7620822070205376,0.8286165912975186,1,"['cleaning_flag_score', 'patterns_fired', 'location_mismatch_flag']"
TXN-492AB2B5CAF1,USR00130,17930.94,2024-04-15 09:53:55,chennai,hyderabad,unknown,DEV-EBB10A5C,desktop,upi,,success,163.211.148.49,,0,0,0,1,0,1.4969009282320982,9177.976296783845,1.9536921234241338,0,1.0,973158.0,0,9,0,0,0,0,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,1,1,6,973158.0,10147.289636387777,9.794338759296053,0.0,-17930.94,0.0,9,1,4,3,0,6,0.5953158435852832,0.8285920153306029,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-ADE0D894F8D7,USR00133,,2024-06-15 17:52:48,kolkata,hyderabad,food,DEV-39F7CEB5,moble,netbanking,19253.94,failed,9.244.102.9,,0,1,0,1,0,0.0,7279.6817436331585,0.0,0,1.0,132016.0,0,17,0,0,0,1,0,1,1,chennai,1,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,0,5,132016.0,9004.62458940263,0.0,9.865522930170407,19253.94,0.0,4,3,2,1,1,5,0.650641847349906,0.8285191390749859,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-41B7CD539CFA,USR00054,6896.0,2024-01-19 21:56:00,jaipur,delhi,unknown,DEV-11780432,desktop,netbanking,265323.72,success,,,0,0,0,0,0,-0.3497254894664431,10319.657762495,0.6682392147792257,0,1.0,413880.0,0,21,0,0,0,0,0,1,1,mumai,1,1.0,0,1,0.0,0,1,0,0,0.02599089142877991,0,0,0,1,5,413880.0,8429.3212598355,8.83884181343129,12.48870971331994,258427.71999999997,0.02599089142877991,9,1,2,3,1,5,0.6505608021727421,0.8284935034565407,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-206A2568A2AB,USR00347,,2024-03-19 23:09:53,hyderabad,delh,trav,DEV-546D6A79,desktop,upi,236142.59,pending,250.198.57.106,,0,1,0,1,0,0.0,3762.9737560825,0.0,0,1.0,2121964.0,0,23,0,0,0,1,0,1,0,kolkata,1,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,0,4,2121964.0,8604.490084854615,0.0,12.372195331191309,236142.59,0.0,7,1,4,2,1,4,0.7060909812776842,0.8284901174570903,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-CF7319665A9A,USR00134,7728.0,2024-06-10 12:19:10,hyderabad,mumai,trav,,mobile,card,99772.18,pending,999.999.1.1,,0,0,1,0,0,0.4818567886840572,4689.16447592,1.6480547951954254,0,1.0,2218138.0,0,12,0,0,0,0,0,1,0,jaipur,1,0.0,0,0,236.0,1,1,1,0,0.07745646131015681,0,0,0,0,3,2218138.0,5465.237255665,8.952734767106872,11.51065468870822,92044.18,0.07745646131015681,7,2,1,2,2,3,0.7616433028876357,0.8284849200576481,1,"['cleaning_flag_score', 'patterns_fired', 'location_mismatch_flag']"
TXN-08374BAB65E7,USR00097,14327.0,2024-01-12 21:44:56,ahmedabad,delhi,elec,DEV-3339B382,tablet,card,89473.19,success,abc.def.ghi.jkl,,0,0,0,0,0,0.5596447871658964,18482.0,0.775186668109512,0,1.0,579116.0,0,21,0,0,0,0,0,1,0,jaipur,1,1.0,0,1,254.0,1,1,0,0,0.16012617857930403,0,0,0,1,5,579116.0,11352.144333333334,9.569970943740548,11.401705482785204,75146.19,0.16012617857930403,1,4,1,3,1,5,0.6504627222628853,0.8284640794835368,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-19EB1D6F5184,USR00081,5382.94297938,2024-02-16 17:23:29,pune,delhi,electronics,DEV-5E04C8F6,tablet,unknown,223098.43,success,999.999.1.1,,0,0,0,0,0,-0.7766235945390981,9442.53349,0.5700740151020635,0,1.0,267375.0,0,17,0,0,0,0,0,1,0,mumbai,1,1.0,0,1,236.0,1,1,0,0,0.024128107846299054,0,0,0,1,5,267375.0,9852.877070696955,8.591176280514395,12.315372825509247,217715.48702062,0.024128107846299054,2,4,3,3,1,5,0.6503618260803191,0.8284338106287806,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-91667A748C68,USR00186,19005.68367388,2024-04-28 17:08:00,mumai,kolkata,food,DEV-24274051,unknown,netbanking,212288.17,failed,abc.def.ghi.jkl,,0,0,0,0,0,1.4613146968242041,8177.392762881666,2.3241740032531477,0,1.0,3636634.0,0,17,0,0,0,0,0,1,0,mumai,0,1.0,0,1,254.0,1,1,0,0,0.08952775688763062,0,0,0,0,3,3636634.0,10886.998078085,9.852545968600678,12.265704633672302,193282.48632612,0.08952775688763062,4,5,2,1,1,3,0.7613778960786335,0.8284052982949279,1,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-2754F09F3441,USR00040,725.0,2023-12-30 14:43:00,ahmedabad,jaipur,food,DEV-7AEE3968,moble,upi,-1065.84,failed,32.191.174.77,,0,0,0,1,0,-1.6426952809411661,17506.0,0.04141437221524049,0,1.0,694620.0,0,14,0,0,0,0,0,1,1,delh,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,0,0,5,694620.0,9577.567437562382,6.587550014824796,0.0,-1790.84,0.0,4,3,4,1,0,5,0.6502310250028704,0.828401322507277,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-57FD27106827,USR00231,16697.8554,2023-12-28 09:26:19,pune,mumai,food,DEV-EBE0413B,moble,upi,-2451.61,failed,244.229.2.112,,0,0,0,1,0,1.0950798612814376,9882.889221351428,1.6895722522038616,0,1.0,inf,0,9,0,0,0,0,0,1,1,kolkata,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,0,0,5,999999.0,9882.889221351428,9.723095457133791,0.0,-19149.4654,0.0,4,3,4,1,0,5,0.6501406862590912,0.8283728014660787,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-1B5B1646A5FF,USR00037,8162.7789,2024-03-01 08:31:44,delhi,mumbai,electronics,DEV-3EEDAB35,moble,netbanking,294221.28,success,137.239.198.250,,1,0,0,1,0,-0.80237276130987,7075.56562885,1.1536574357697966,0,1.0,2699711.0,0,8,0,0,0,0,0,1,1,jaipur,1,1.0,0,1,1.0,0,0,0,0,0.027743672721429257,0,0,0,1,5,2699711.0,11907.98292301,9.00746244125041,12.59209081507742,286058.50110000005,0.027743672721429257,2,3,2,3,0,5,0.6501582765695386,0.8283726632246875,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-450EA91A6D21,USR00082,9107.1314,2024-01-24 03:13:01,delh,delhi,unknown,,tablet,card,137803.53,success,,,0,0,1,0,0,0.027908421833429876,7283.81,1.2503252281429635,0,1.0,757049.0,0,3,1,0,0,0,0,1,1,pune,1,0.0,0,0,0.0,0,1,1,0,0.06608779470308199,0,0,0,1,4,757049.0,8944.400340163,9.116922853957034,11.83359151075141,128696.3986,0.06608779470308199,9,4,1,3,2,4,0.7056810063925633,0.8283628977758261,0,"['patterns_fired', 'cleaning_flag_score', 'location_mismatch_flag']"
TXN-2E6FB734C827,USR00237,2264.21247101,2024-06-11 12:21:00,mumbai,ahmedabad,fashion,DEV-E20FAF81,tablet,netbanking,4842.86,failed,abc.def.ghi.jkl,,1,0,0,0,0,-1.0549783812858884,7408.230486197601,0.30563472278953696,0,1.0,392746.0,0,12,0,0,0,0,0,1,0,jaipur,1,1.0,0,1,254.0,1,1,0,0,0.4675362226060634,0,0,0,0,4,392746.0,8522.822101038,7.72542383970304,8.485467202521216,2578.6475289899995,0.4675362226060634,3,4,2,1,1,4,0.7056015356619235,0.8283390568365953,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-CC88D8C74CE7,USR00281,9593.0,2024-03-30 14:55:46,jaipur,delhi,travel,DEV-C2C1B26F,desktop,card,-907.16,success,15.239.172.111,,0,0,0,1,0,0.11343619800309478,6236.78162,1.5381330603651953,0,1.0,718347.0,0,14,0,0,0,0,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,1,1,6,718347.0,8776.401677996,9.168893182062009,0.0,-10500.16,0.0,8,1,1,3,0,6,0.5943773973615236,0.8283104814634797,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-E96026E45F56,USR00223,19001.0,2024-04-17 01:24:00,chennai,ahmedabad,trav,DEV-59BBF93F,moble,card,199345.56,success,167.55.145.25,,0,0,0,1,0,1.2494295341891086,10789.436150424,1.7610744190050471,0,1.0,1152208.0,0,1,0,0,0,0,0,1,1,pune,1,1.0,0,1,1.0,0,0,0,0,0.0953168959469175,0,0,0,1,5,1152208.0,11659.50973803739,9.852299515766695,12.202800096578345,180344.56,0.0953168959469175,7,3,1,3,0,5,0.6499206278585313,0.8283015339026346,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-AF3D026C8E98,USR00026,5517.11,2024-05-27 17:34:19,pune,chennai,unknown,DEV-BB9151A2,unknown,upi,,pending,41.246.116.127,,0,0,0,1,0,-0.4575818926671743,5504.267643827647,1.0023331634657617,0,1.0,783799.0,0,17,0,0,0,0,0,1,1,bengaluru,1,1.0,0,1,1.0,0,0,0,0,0.0,1,0,0,0,5,783799.0,8373.944485837223,8.615790689337507,0.0,-5517.11,0.0,9,5,4,2,0,5,0.6498249013843463,0.8282794854192967,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
TXN-738EF3231F1E,USR00219,,2024-03-10 10:16:13,bengaluru,hyderabad,electronics,,moble,card,124595.89,success,4.107.48.93,,0,1,1,1,0,0.0,7486.479146626001,0.0,0,1.0,2162962.0,0,10,0,0,0,1,0,1,0,mumbai,1,0.0,0,0,1.0,0,0,1,0,0.0,0,0,0,1,4,2162962.0,8550.81665140353,0.0,11.732838925152398,124595.89,0.0,2,3,1,3,2,4,0.7053881129492012,0.8282792292129879,0,"['patterns_fired', 'cleaning_flag_score', 'location_mismatch_flag']"
TXN-D220466FD958,USR00332,,2024-03-12 09:36:44,bengaluru,delhi,food,DEV-A3213CA2,unknown,card,181520.32,success,11.206.34.255,,0,1,0,1,0,0.0,8215.561720183334,0.0,0,1.0,319602.0,0,9,0,0,0,1,0,1,0,mumbai,1,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,1,5,319602.0,8446.445938281819,0.0,12.109128391353241,181520.32,0.0,4,5,1,3,1,5,0.6497682466629996,0.8282570519408823,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-22B3B36798B8,USR00201,18960.0,2024-01-03 20:57:33,ahmedabad,ahmedabad,groceries,DEV-5ECEC5D3,unknown,upi,274056.28,pending,,,0,0,0,0,0,1.474438771430292,2180.4793499999996,8.695335729733007,1,1.0,76435.0,0,20,0,0,0,0,0,0,1,bengaluru,1,1.0,0,1,0.0,0,1,0,0,0.06918287002946985,0,0,0,0,4,76435.0,10058.563379066316,9.850139517034204,12.521092414616962,255096.28000000003,0.06918287002946985,6,5,4,2,1,4,0.7053132991762537,0.8282525860308927,0,"['patterns_fired', 'cleaning_flag_score', 'pattern_score']"
TXN-AB600D21CD1F,USR00194,6538.7461,2024-02-10 03:40:10,mumai,bengaluru,food,DEV-E8ADD587,unknown,netbanking,10697.1,failed,180.85.153.222,,0,0,0,1,0,-0.6855748773960075,5431.916666666667,1.2037640673181658,0,1.0,1378113.0,0,3,1,0,0,0,0,1,1,chennai,1,1.0,0,1,1.0,0,0,0,0,0.6112634358844921,0,0,0,0,4,1378113.0,10748.108412001819,8.785653621067658,9.277821434589104,4158.3539,0.6112634358844921,4,5,2,1,0,4,0.7051781625238359,0.8282119623443099,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-3FC2FED14C3D,USR00102,18515.0,2024-02-09 11:38:47,delh,mumbai,trav,DEV-81E7A3D2,moble,card,274107.26,success,236.83.24.41,,0,0,0,1,0,1.3503573661795396,14505.10440524,1.2764472066337846,0,1.0,1550115.0,0,11,0,0,0,0,0,1,1,ahmedabad,1,1.0,0,1,1.0,0,0,0,0,0.06754655093776064,0,0,0,1,5,1550115.0,10587.5845142035,9.826390502151161,12.521278416824059,255592.26,0.06754655093776064,7,3,1,3,0,5,0.6495683409020613,0.8281958478156937,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-8438ACF38ABD,USR00270,17977.6637058,2024-01-01 05:51:19,bengaluru,delh,groceries,DEV-BE4177CB,desktop,card,113825.81,success,2.170.3.44,,0,0,0,1,0,1.4324969319469012,8190.581316473334,2.194919140799245,0,1.0,inf,0,5,1,1,0,0,0,1,1,hyderabad,1,1.0,0,1,1.0,0,0,0,0,0.15794013419100644,0,0,0,1,6,999999.0,8190.581316473334,9.79694098411794,11.642433361679892,95848.14629419999,0.15794013419100644,6,1,1,3,0,6,0.5939674608017631,0.8281822504522708,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-1BA3B25902AA,USR00025,297.67,2023-12-28 15:01:23,mumai,mumbai,gaming,DEV-B0F1A475,moble,card,258732.49,failed,,,0,0,0,0,0,-1.5092454560950301,6603.24280991,0.045079366088622924,0,1.0,505590.0,0,15,0,0,0,0,0,1,1,hyderabad,1,1.0,0,1,0.0,0,1,0,0,0.0011504933145427543,0,0,0,0,4,505590.0,9686.0250264292,5.6993392849588265,12.463553814762692,258434.81999999998,0.0011504933145427543,5,3,1,1,1,4,0.7049985078417602,0.8281581528967022,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-C08118D46901,USR00351,11486.08668936,2024-03-18 00:29:02,bengaluru,jaipur,elec,DEV-9331069F,moble,card,-4669.65,success,,,0,0,0,0,0,0.14844851015586502,9463.308656669,1.2137495569549561,0,1.0,334860.0,0,0,0,0,0,0,0,1,0,bengaluru,0,1.0,0,1,0.0,0,1,0,0,0.0,1,0,1,1,5,334860.0,10687.076231261904,9.348978786853237,0.0,-16155.73668936,0.0,1,3,1,3,1,5,0.6494400431422391,0.8281572754124249,0,"['patterns_fired', 'location_mismatch_flag', 'cleaning_flag_score']"
TXN-55218F2BCD7E,USR00377,,2024-04-23 14:50:00,mumbai,delh,gaming,DEV-7D8AC2DD,tablet,card,139348.22,success,83.72.188.116,,0,1,0,1,0,0.0,7981.640100275385,0.0,0,1.0,660149.0,0,14,0,0,0,1,0,1,0,mumai,1,1.0,0,1,1.0,0,0,0,0,0.0,0,0,0,1,5,660149.0,10574.327711745264,0.0,11.844738435477852,139348.22,0.0,5,4,1,3,1,5,0.6493683224087831,0.8281370746646174,0,"['patterns_fired', 'location_mismatch_flag', 'is_amount_missing']"
TXN-12E333309FD6,USR00191,18511.82704304,2024-05-26 03:19:00,kolkata,mumai,groceries,DEV-9C79A029,mobile,upi,88185.07,pending,246.78.96.154,,0,0,0,1,0,1.301891072706277,9075.577300496667,2.039740991686218,0,1.0,876450.0,0,3,1,1,0,0,0,1,1,jaipur,1,1.0,0,1,1.0,0,0,0,0,0.20992019446194235,0,0,0,0,5,876450.0,9840.933595040557,9.826219124485643,11.387204293013662,69673.24295696,0.20992019446194235,6,2,4,2,0,5,0.649267141475854,0.8281054879878315,0,"['patterns_fired', 'location_mismatch_flag', 'pattern_score']"
TXN-D06F5D8AEEF1,USR00086,7378.9171,2024-06-09 15:35:26,mumai,mumai,gaming,,moble,card,-1184.31,success,67.186.231.213,,0,0,1,1,0,-0.32732968963501863,6850.133680583,1.077193153312593,0,1.0,1308873.0,0,15,0,0,0,0,0,0,1,chennai,1,0.0,0,0,1.0,0,0,1,0,0.0,1,0,1,1,5,1308873.0,9485.03173822875,8.906517684469096,0.0,-8563.2271,0.0,5,3,1,3,1,5,0.6490031129189509,0.8280261961395806,0,"['patterns_fired', 'cleaning_flag_score', 'amount_exceeds_balance_flag']"
TXN-0214CB8ED925,USR00236,6866.0,2024-01-26 06:32:42,jaipur,delh,fashion,DEV-71B625C3,desktop,wallet,265.12,pending,111.198.130.21,,0,0,0,1,0,-0.44293817701728905,10777.21,0.6370851082979733,0,1.0,41143.0,0,6,0,0,0,0,0,1,0,bengaluru,1,1.0,0,1,1.0,0,0,0,0,25.897706698853348,1,1,0,0,5,41143.0,9239.5852576752,8.834482608620677,5.583947334873687,-6600.88,25.897706698853348,3,1,5,2,0,5,0.648970500495261,0.8280163304024042,0,"['patterns_fired', 'location_mismatch_flag', 'amount_exceeds_balance_flag']"
