transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier
TXN-51A5817094E1,USR00336,1776.24638835,2024-01-23 03:20:00,delh,jaipur,trav,DEV-425D28C9,mobile,card,94251.74,pending,,,0,False,False,False,False
TXN-01A1393C4A9A,USR00051,14530.92558579,2024-01-23 04:11:53,chennai,jaipur,food,DEV-20A9E8F6,moble,upi,88123.65,success,39.176.32.11,,0,False,False,True,False
TXN-D5580172D989,USR00172,,2024-01-23 05:06:43,hyderabad,hyderabad,trav,DEV-6799D75D,tablet,upi,189491.03,success,,,0,True,False,False,False
TXN-3D7F7F687606,USR00376,,2024-01-23 05:09:00,jaipur,delhi,food,DEV-73FF9063,desktop,upi,270360.1,success,104.30.100.180,,0,True,False,True,False
TXN-4B9081C7D9E2,USR00381,17415.0,2024-01-23 06:09:40,kolkata,mumbai,trav,DEV-BBECFF35,moble,upi,275569.64,success,177.158.159.173,,0,False,False,True,False
TXN-2586FD58F5A6,USR00073,19341.13059975,2024-01-23 06:13:37,bengaluru,delhi,gaming,,desktop,upi,251967.79,success,101.59.92.93,,0,False,True,True,False
TXN-2F897071F747,USR00174,12427.11,2024-01-23 06:18:08,mumai,mumai,groceries,,moble,card,-2397.95,pending,,,0,False,True,False,False
TXN-D72384C96572,USR00038,16365.39185249,2024-01-23 06:35:13,delh,jaipur,elec,DEV-836A99DE,mobile,wallet,107541.71,pending,999.999.1.1,,0,False,False,False,False
TXN-16605C3BE1DB,USR00138,5843.0,2024-01-23 06:50:43,chennai,kolkata,groceries,,mobile,card,47730.97,failed,63.64.177.53,8680.0,1,False,True,True,False
TXN-641572267E37,USR00151,9163.74624594,2024-01-23 06:59:08,kolkata,bengaluru,unknown,DEV-9C5ACA9B,mobile,upi,261241.9,success,81.78.46.32,,0,False,False,True,False
TXN-6C0BC211572E,USR00298,,2024-01-23 07:31:15,hyderabad,ahmedabad,gaming,DEV-4A657FDC,unknown,card,,pending,7.243.215.8,,0,True,False,True,False
TXN-95D6EBF523BB,USR00267,19514.54,2024-01-23 07:34:29,kolkata,ahmedabad,gaming,DEV-B4D7FEFF,tablet,card,103155.08,pending,92.248.126.15,,0,False,False,True,False
TXN-F1FF9AE18BD1,USR00290,,2024-01-23 07:41:36,delhi,hyderabad,fashion,DEV-EE0512A2,moble,netbanking,144069.1,success,,,0,True,False,False,False
TXN-2FEB6C9EA43D,USR00081,5514.4249,2024-01-23 07:47:32,bengaluru,pune,travel,,mobile,wallet,,failed,39.89.48.128,,0,False,True,True,False
TXN-CC51664016DE,USR00388,262.0,2024-01-23 07:48:00,delh,hyderabad,groceries,DEV-90D70317,moble,unknown,90527.53,failed,abc.def.ghi.jkl,,1,False,False,False,False
TXN-5BA32A024C85,USR00217,18922.7277,2024-01-23 07:49:56,bengaluru,delhi,fashion,DEV-F7C0517E,tablet,wallet,47607.91,success,999.999.1.1,16153.1666,0,False,False,False,False
TXN-E355EA61F8D6,USR00365,,2024-01-23 07:58:33,mumai,chennai,food,,mobile,upi,297048.35,success,abc.def.ghi.jkl,,0,True,True,False,False
TXN-4DD511022259,USR00039,17293.0,2024-01-23 09:14:18,jaipur,delhi,electronics,DEV-58F494ED,moble,card,170450.35,pending,abc.def.ghi.jkl,,1,False,False,False,False
TXN-BFC61D199DA6,USR00043,2542.5199,2024-01-23 12:00:39,kolkata,mumbai,fashion,,mobile,card,239799.26,success,999.999.1.1,,0,False,True,False,False
TXN-ECF404BBC67F,USR00054,,2024-01-23 12:54:30,hyderabad,delhi,elec,DEV-DA03BA93,moble,card,57197.96,success,56.158.10.25,,1,True,False,True,False
TXN-7E19A345FE31,USR00291,4523.0,2024-01-23 13:50:13,bengaluru,chennai,elec,DEV-495CDE58,desktop,card,14123.91,pending,210.178.54.220,,0,False,False,True,False
TXN-A73DD29F25EC,USR00347,6100.0,2024-01-23 13:54:43,delhi,delh,groceries,DEV-C9278522,mobile,upi,231385.22,pending,82.146.189.104,,0,False,False,True,False
TXN-57EED9B5A545,USR00319,3260.7261,2024-01-23 14:20:53,chennai,mumbai,travel,DEV-5A26E7C7,mobile,upi,172977.12,failed,170.169.4.154,,0,False,False,True,False
TXN-39F49F78E6BD,USR00046,10250.87106411,2024-01-23 14:40:07,pune,kolkata,food,DEV-8BD5508C,unknown,upi,41069.05,success,166.176.14.250,,0,False,False,True,False
TXN-91C6DE62E7AB,USR00255,4494.3455,2024-01-23 15:34:43,delhi,mumbai,electronics,,unknown,card,204005.56,pending,79.51.255.203,4494.3455,1,False,True,True,False
TXN-2DB45419A156,USR00260,3887.9127,2024-01-23 15:41:04,delh,mumai,unknown,DEV-F032FE04,unknown,wallet,294230.72,pending,199.197.199.53,,0,False,False,True,False
TXN-D543CE21FD1D,USR00325,11172.23662795,2024-01-23 16:06:25,bengaluru,bengaluru,electronics,DEV-F8FB9D39,moble,card,170184.46,pending,62.64.6.17,,1,False,False,True,False
TXN-F304344A955D,USR00091,,2024-01-23 17:05:00,delhi,ahmedabad,food,DEV-05CDC864,moble,upi,267524.81,success,211.21.10.255,,0,True,False,True,False
TXN-C5247D397DB7,USR00319,8774.2099,2024-01-23 17:38:57,bengaluru,ahmedabad,travel,DEV-E932F7BD,moble,card,211217.14,pending,140.233.71.131,,0,False,False,True,False
TXN-FD260D07D713,USR00212,15674.6929,2024-01-23 18:03:22,kolkata,hyderabad,trav,DEV-18D53A06,unknown,card,225453.78,success,96.22.6.71,,1,False,False,True,False
TXN-92F41191BE3C,USR00318,,2024-01-23 18:13:00,kolkata,pune,unknown,,unknown,upi,64022.37,success,177.242.94.80,,0,True,True,True,False
TXN-6B4A654C628B,USR00203,,2024-01-23 18:18:00,pune,mumai,gaming,DEV-6BC79FEE,desktop,netbanking,166107.08,pending,,,0,True,False,False,False
TXN-722C75878122,USR00139,1232.0,2024-01-23 18:47:03,bengaluru,hyderabad,gaming,DEV-FE25F569,unknown,netbanking,138891.48,success,999.999.1.1,,1,False,False,False,False
TXN-2CAFD9E0EA73,USR00210,4795.3699,2024-01-23 20:15:29,chennai,kolkata,groceries,DEV-54A8012B,tablet,wallet,270982.22,success,87.233.215.37,16506.1695,0,False,False,True,False
TXN-A29ABF89629D,USR00357,18496.64,2024-01-23 20:38:45,chennai,kolkata,travel,DEV-3C74E019,tablet,upi,246131.52,success,179.197.237.206,7524.10114664,0,False,False,True,False
TXN-D23D75A0AF81,USR00314,7184.66980818,2024-01-23 20:51:00,ahmedabad,jaipur,food,DEV-D584FC28,moble,unknown,256121.96,success,,2673.0471,0,False,False,False,False
TXN-0BC8FC8E3524,USR00368,-42.13541409,2024-01-23 21:27:37,chennai,chennai,electronics,,tablet,card,265551.78,success,999.999.1.1,,0,False,True,False,False
TXN-27007D476F48,USR00245,6753.06468107,2024-01-23 21:31:47,hyderabad,ahmedabad,gaming,DEV-210980DC,tablet,upi,163919.0,success,234.85.9.142,,0,False,False,True,False
TXN-1F09DB54B6F3,USR00090,13558.9,2024-01-23 21:35:08,ahmedabad,jaipur,unknown,DEV-CE4F559B,mobile,upi,263580.42,success,,13558.9,0,False,False,False,False
TXN-EDDA73CB479C,USR00206,14091.0,2024-01-23 21:49:38,mumbai,mumbai,elec,,mobile,card,244692.77,success,15.41.137.12,,0,False,True,True,False
TXN-2168E270D287,USR00291,7850.0,2024-01-23 22:33:33,mumbai,mumai,fashion,DEV-35E5A4E3,desktop,card,242572.11,success,109.41.17.11,,1,False,False,True,False
TXN-17081051B422,USR00342,13868.2762,2024-01-23 22:50:51,bengaluru,mumai,electronics,DEV-6C1E226F,unknown,netbanking,238804.75,success,165.83.43.54,,0,False,False,True,False
TXN-8DEAC5E90A30,USR00193,5483.75747933,2024-01-23 23:02:08,jaipur,delh,fashion,DEV-D49113FE,unknown,netbanking,,pending,119.251.101.137,,0,False,False,True,False
TXN-2E71C5FD4CBC,USR00306,,2024-01-23 23:54:39,delhi,pune,food,DEV-976A3A00,moble,card,55636.14,success,217.101.247.160,,0,True,False,True,False
TXN-0A4C79362343,USR00051,2989.5258,2024-01-23 23:56:58,delh,jaipur,electronics,DEV-4779E6E4,tablet,card,101487.2,success,201.15.177.202,,1,False,False,True,False
TXN-C9CC85E96547,USR00300,842.6747,2024-01-24 00:40:00,kolkata,kolkata,electronics,,desktop,netbanking,226541.52,success,149.176.127.247,,0,False,True,True,False
TXN-D2BA2A4B5986,USR00034,13455.0,2024-01-24 01:04:00,ahmedabad,mumbai,travel,DEV-959C15B2,desktop,wallet,299360.43,pending,,,0,False,False,False,False
TXN-27FC35E9282A,USR00358,3343.67,2024-01-24 01:50:48,ahmedabad,pune,electronics,DEV-3CEF7F12,mobile,unknown,205196.89,pending,244.39.130.254,,0,False,False,True,False
TXN-03F78C7ED337,USR00177,10739.53295982,2024-01-24 01:52:44,chennai,delh,groceries,DEV-009D0356,moble,wallet,80220.24,failed,abc.def.ghi.jkl,,0,False,False,False,False
TXN-7120CEE25344,USR00223,13518.89977492,2024-01-24 02:05:39,mumbai,kolkata,electronics,DEV-9A148C5B,mobile,upi,155838.11,failed,120.90.163.30,,0,False,False,True,False
TXN-3854CC0BE291,USR00346,,2024-01-24 02:24:01,mumbai,kolkata,gaming,DEV-703501D5,desktop,netbanking,194224.73,pending,22.159.246.131,,0,True,False,True,False
TXN-450EA91A6D21,USR00082,9107.1314,2024-01-24 03:13:01,delh,delhi,unknown,,tablet,card,137803.53,success,,,0,False,True,False,False
TXN-D9ED0B94FB15,USR00095,,2024-01-24 03:47:02,mumai,delh,gaming,DEV-81700304,moble,unknown,188344.17,failed,102.152.43.150,,0,True,False,True,False
TXN-4703775E010E,USR00125,16850.0,2024-01-24 04:21:54,mumbai,kolkata,food,DEV-837F8384,tablet,card,81289.01,success,106.169.230.78,,0,False,False,True,False
TXN-03A3839D203F,USR00058,13770.0,2024-01-24 04:26:52,bengaluru,mumbai,fashion,DEV-235EC012,mobile,upi,249552.5,pending,44.234.179.201,,0,False,False,True,False
TXN-66C3FAFC4DA9,USR00352,17853.0,2024-01-24 04:55:00,delhi,jaipur,electronics,DEV-1E0AAB39,mobile,netbanking,113183.63,failed,19.43.183.169,,0,False,False,True,False
TXN-ABA9FC300363,USR00249,12171.0,2024-01-24 05:07:19,mumai,hyderabad,travel,DEV-FC6347EB,moble,unknown,41684.1,success,241.84.239.103,,0,False,False,True,False
TXN-6B344A4A07AF,USR00094,8763.35,2024-01-24 06:36:00,mumai,chennai,elec,DEV-7027E60E,desktop,unknown,99835.09,failed,46.191.156.14,,0,False,False,True,False
TXN-AD60C2059E30,USR00303,15342.85,2024-01-24 07:06:53,jaipur,jaipur,elec,DEV-84F39E57,moble,card,283261.56,failed,54.27.184.65,,0,False,False,True,False
TXN-55819706B566,USR00128,3163.7,2024-01-24 07:50:36,bengaluru,jaipur,unknown,DEV-6667F03A,moble,netbanking,44866.98,success,71.212.221.75,,0,False,False,True,False
TXN-BF4EFC7C9006,USR00207,16447.11022011,2024-01-24 08:11:17,pune,mumai,electronics,DEV-F2F9C42C,tablet,upi,252850.69,success,95.173.246.230,,1,False,False,True,False
TXN-F87605C6EB22,USR00358,15392.25,2024-01-24 08:28:13,mumai,delh,elec,,moble,card,16583.8,success,219.50.250.86,,0,False,True,True,False
TXN-F4B259F0632D,USR00237,629.6607,2024-01-24 09:21:50,kolkata,ahmedabad,electronics,,unknown,wallet,8495.72,failed,999.999.1.1,,0,False,True,False,False
TXN-3076AFA1CB11,USR00184,5632.64,2024-01-24 09:46:16,delh,bengaluru,electronics,DEV-B10623F0,unknown,unknown,197233.71,success,246.120.99.72,,0,False,False,True,False
TXN-21330CBD65DA,USR00067,5715.0,2024-01-24 10:00:37,kolkata,delhi,fashion,DEV-9187390A,mobile,netbanking,267443.78,success,112.38.104.206,,1,False,False,True,False
TXN-85133FE993B9,USR00154,19694.37,2024-01-24 11:54:00,delh,delhi,elec,,moble,upi,123045.59,success,253.60.71.166,,0,False,True,True,False
TXN-2CC016BE2AC2,USR00100,7560.0,2024-01-24 11:55:53,ahmedabad,delh,elec,DEV-B45A6477,mobile,wallet,171762.55,pending,,12774.0,0,False,False,False,False
TXN-DC70D1C1D79B,USR00362,2666.0,2024-01-24 12:13:54,delhi,mumbai,trav,DEV-5F0EEF5A,desktop,netbanking,106331.44,pending,123.128.134.9,2666.0,0,False,False,True,False
TXN-EDA9C0B5CB13,USR00243,19113.0,2024-01-24 12:30:18,mumbai,delhi,gaming,DEV-165867B0,mobile,unknown,233403.93,pending,194.235.126.252,,1,False,False,True,False
TXN-7D8A3C25765A,USR00221,12957.0,2024-01-24 15:01:25,chennai,kolkata,unknown,,unknown,upi,77795.26,pending,58.32.108.124,,1,False,True,True,False
TXN-8628C07C3CBB,USR00381,14181.28,2024-01-24 16:01:36,delhi,mumai,elec,DEV-21A533F4,moble,card,255735.37,success,abc.def.ghi.jkl,,0,False,False,False,False
TXN-31DDF0766750,USR00143,1858.95238545,2024-01-24 16:37:39,ahmedabad,mumbai,elec,DEV-67A3A377,unknown,netbanking,133575.71,success,,,0,False,False,False,False
TXN-2D4AD78493F5,USR00204,,2024-01-24 17:02:15,mumbai,hyderabad,gaming,DEV-C87C4783,desktop,card,228377.32,pending,999.999.1.1,,0,True,False,False,False
TXN-07DB0694D726,USR00091,649.49066749,2024-01-24 19:01:28,mumai,kolkata,gaming,,moble,upi,,failed,120.219.196.115,,0,False,True,True,False
TXN-FC438F2625F3,USR00289,10955.0209,2024-01-24 19:13:35,bengaluru,jaipur,travel,DEV-2EF89FFA,unknown,unknown,87184.43,pending,13.190.104.43,,1,False,False,True,False
TXN-D0F82B72E2E0,USR00054,,2024-01-24 20:03:24,jaipur,mumai,gaming,DEV-9D35E472,desktop,card,199731.47,failed,49.203.184.127,,0,True,False,True,False
TXN-381C7DBB592D,USR00012,19844.4482,2024-01-24 20:48:04,pune,kolkata,gaming,DEV-041FCAE7,moble,upi,201798.15,failed,69.143.151.198,,1,False,False,True,False
TXN-1A3F9ABA3935,USR00134,7168.36536513,2024-01-24 21:03:00,mumbai,mumai,fashion,,unknown,upi,72225.06,success,89.49.37.160,,0,False,True,True,False
TXN-A2199676794B,USR00168,,2024-01-24 21:59:00,pune,chennai,elec,DEV-B3066F5B,tablet,upi,258169.03,failed,193.120.234.212,,0,True,False,True,False
TXN-11E8B8FDBD27,USR00356,,2024-01-24 22:55:50,mumbai,jaipur,food,DEV-84B95D53,tablet,wallet,79020.48,success,65.168.252.40,,0,True,False,True,False
TXN-A3CA20BD28DF,USR00188,11518.45,2024-01-24 23:32:48,delhi,jaipur,groceries,DEV-A7D23953,moble,unknown,148201.67,success,53.38.236.46,12812.7468,0,False,False,True,False
TXN-88BD18675151,USR00057,1159.33,2024-01-24 23:44:39,ahmedabad,bengaluru,food,DEV-FDCE2D94,tablet,upi,251056.05,pending,125.110.232.55,,0,False,False,True,False
TXN-671BD9A17816,USR00143,18475.7723,2024-01-25 00:02:49,mumbai,ahmedabad,gaming,DEV-A45CD250,moble,unknown,156396.04,success,138.197.123.40,,0,False,False,True,False
TXN-89119AD5C7FC,USR00240,286.2364,2024-01-25 01:11:23,mumai,kolkata,electronics,DEV-AE811F09,desktop,card,196402.7,failed,151.77.137.22,,0,False,False,True,False
TXN-E3C4A5B46B56,USR00362,,2024-01-25 01:12:23,mumbai,mumai,trav,DEV-E993C210,desktop,card,225102.07,failed,999.999.1.1,,0,True,False,False,False
TXN-8359393C8916,USR00212,4192.8699,2024-01-25 01:21:20,jaipur,ahmedabad,gaming,DEV-69CDAAA8,mobile,unknown,145463.71,success,,,0,False,False,False,False
TXN-8822B857EBC6,USR00294,,2024-01-25 01:34:35,mumai,delh,food,DEV-755B5AD0,tablet,card,91993.53,pending,43.53.52.9,,0,True,False,True,False
TXN-BF82B8E87F87,USR00351,5113.31,2024-01-25 01:37:43,bengaluru,bengaluru,elec,,moble,unknown,6536.86,failed,198.134.148.109,,0,False,True,True,False
TXN-4688B87CC857,USR00298,12364.2646,2024-01-25 03:09:15,mumai,pune,fashion,DEV-DDEA1744,moble,netbanking,183255.51,success,98.71.110.134,,0,False,False,True,False
TXN-0971C693B956,USR00318,9895.3497,2024-01-25 03:09:28,kolkata,hyderabad,gaming,DEV-C2B5589C,desktop,card,260611.87,failed,,,0,False,False,False,False
TXN-A746A8991F44,USR00243,2641.6956,2024-01-25 03:22:50,ahmedabad,mumai,fashion,DEV-D3ECA34B,moble,card,174824.67,failed,140.243.88.100,,1,False,False,True,False
TXN-3E9E3C1FFCA1,USR00329,17628.0,2024-01-25 03:29:32,delhi,delhi,food,DEV-BB0F5FBF,desktop,card,267909.05,success,189.216.209.222,,0,False,False,True,False
TXN-98B99226B3E8,USR00337,4555.49,2024-01-25 04:12:00,delh,jaipur,food,DEV-DF12FA09,unknown,wallet,240868.31,success,173.44.91.115,,0,False,False,True,False
TXN-1BF445D01D4B,USR00130,6925.34650575,2024-01-25 04:40:23,delhi,jaipur,fashion,DEV-7455D431,unknown,wallet,62661.48,success,119.48.158.94,,0,False,False,True,False
TXN-056946908731,USR00194,4700.34,2024-01-25 04:51:37,delh,ahmedabad,trav,DEV-F2869D60,desktop,upi,295339.9,failed,148.8.72.130,,0,False,False,True,False
TXN-C286A1B0F61E,USR00276,7445.55294378,2024-01-25 05:25:58,delhi,jaipur,trav,DEV-A1F72C33,unknown,netbanking,235785.94,failed,237.140.53.72,,0,False,False,True,False
TXN-B8EDF0365177,USR00109,6639.0,2024-01-25 06:14:14,kolkata,bengaluru,elec,DEV-D67B345A,unknown,wallet,17861.27,pending,abc.def.ghi.jkl,,0,False,False,False,False
TXN-83209D29D81A,USR00348,936.47344609,2024-01-25 06:19:50,pune,pune,gaming,DEV-76928CCB,desktop,unknown,-2558.72,pending,31.164.167.253,,0,False,False,True,False
TXN-6B52948768C6,USR00086,,2024-01-25 06:27:32,delh,chennai,groceries,DEV-15AE978B,desktop,netbanking,180413.46,pending,150.122.77.131,,0,True,False,True,False
TXN-5151B792CB59,USR00329,1566.8634,2024-01-25 06:51:14,chennai,chennai,electronics,DEV-FD1FF338,desktop,upi,29564.35,success,132.216.232.16,,0,False,False,True,False
TXN-69EB25561810,USR00259,19082.8381,2024-01-25 07:09:07,chennai,pune,electronics,,mobile,netbanking,145039.02,failed,999.999.1.1,,0,False,True,False,False
TXN-BCE928E1D902,USR00091,,2024-01-25 07:16:04,mumai,delh,gaming,DEV-C176D236,unknown,upi,116876.05,pending,148.166.204.53,,0,True,False,True,False
TXN-4E8546FBD388,USR00142,16391.0,2024-01-25 07:41:15,delhi,bengaluru,gaming,DEV-4D08C86D,moble,upi,69653.24,success,19.201.196.12,,0,False,False,True,False
TXN-5E089842C0E6,USR00343,7253.0,2024-01-25 07:53:38,mumai,delhi,fashion,DEV-F3F85B49,moble,wallet,201721.66,success,166.161.234.242,,0,False,False,True,False
TXN-CEF413BF0BE9,USR00269,14131.88875445,2024-01-25 09:25:00,mumai,bengaluru,unknown,DEV-B5D4748C,mobile,upi,21070.72,success,22.216.222.231,,0,False,False,True,False
TXN-9C5AB1AC0436,USR00101,4962.0781083,2024-01-25 09:45:20,jaipur,bengaluru,fashion,DEV-62C3F957,moble,netbanking,211920.23,success,137.238.233.28,,1,False,False,True,False
TXN-139808ADE958,USR00213,,2024-01-25 10:14:38,mumai,kolkata,trav,,desktop,unknown,260427.32,success,201.141.60.218,,0,True,True,True,False
TXN-07399F748811,USR00316,4009.0,2024-01-25 10:24:08,ahmedabad,mumai,groceries,DEV-AAD22A4D,mobile,card,271101.14,failed,122.205.220.208,,0,False,False,True,False
TXN-1F1EBC10F03B,USR00203,3128.06307042,2024-01-25 11:38:27,delh,delh,travel,DEV-83E042BF,moble,unknown,243779.04,success,123.154.170.160,,0,False,False,True,False
TXN-51E62F1A2BA8,USR00232,116.15571878,2024-01-25 12:01:00,chennai,hyderabad,food,DEV-88D6276F,unknown,card,54722.61,success,,,1,False,False,False,False
TXN-9CD78C2599FE,USR00247,5108.589,2024-01-25 12:33:21,pune,pune,food,DEV-8359F4F3,desktop,netbanking,-173.23,success,255.155.90.128,16733.0,0,False,False,True,False
TXN-A804817092FF,USR00165,4008.0,2024-01-25 12:55:28,kolkata,jaipur,elec,,tablet,upi,232202.12,success,7.163.227.168,,1,False,True,True,False
TXN-16DD51434325,USR00247,-305.0,2024-01-25 12:56:13,ahmedabad,bengaluru,elec,DEV-B1BB141A,desktop,upi,214975.06,success,144.188.168.145,,0,False,False,True,False
TXN-125F7BB10900,USR00157,11493.1,2024-01-25 13:02:48,ahmedabad,jaipur,groceries,DEV-4FC7DE2E,mobile,unknown,173946.48,failed,abc.def.ghi.jkl,,0,False,False,False,False
TXN-9D58A356D151,USR00309,5535.37,2024-01-25 13:52:50,jaipur,delh,fashion,,desktop,upi,181473.19,success,54.55.145.25,,0,False,True,True,False
TXN-11A308BDF246,USR00079,3230.0,2024-01-25 14:01:51,delh,delhi,unknown,,unknown,netbanking,170390.6,success,67.250.83.125,,0,False,True,True,False
TXN-CFF35B2D4333,USR00381,,2024-01-25 14:23:24,mumai,mumbai,elec,DEV-FE258AC9,unknown,card,,success,,,0,True,False,False,False
TXN-2A8D52A3224F,USR00150,14648.0,2024-01-25 14:52:56,mumai,kolkata,gaming,,moble,card,100944.09,pending,,,0,False,True,False,False
TXN-F99B071BC987,USR00091,7606.0,2024-01-25 15:19:17,ahmedabad,ahmedabad,groceries,DEV-AF67A4DF,moble,upi,87002.95,success,207.22.223.235,,0,False,False,True,False
TXN-CBA23674B158,USR00106,8071.15,2024-01-25 15:21:25,mumai,ahmedabad,travel,DEV-8CDF437B,moble,card,81831.62,success,251.144.101.224,,1,False,False,True,False
TXN-B5F188B3C69E,USR00249,7293.61,2024-01-25 15:22:52,mumbai,hyderabad,gaming,,tablet,card,222348.09,success,134.175.169.176,,0,False,True,True,False
TXN-25CBD7D77A20,USR00171,15058.87299642,2024-01-25 15:43:00,hyderabad,hyderabad,elec,DEV-212C4EB1,unknown,unknown,,pending,190.182.178.136,,0,False,False,True,False
TXN-25BCD53A4FFA,USR00160,1232.0,2024-01-25 15:54:46,ahmedabad,delhi,gaming,DEV-5F079ABA,moble,card,283533.6,failed,18.135.207.235,,0,False,False,True,False
TXN-10DDAA755F3E,USR00392,14918.0,2024-01-25 16:00:18,mumbai,mumbai,gaming,DEV-D2DAA683,tablet,card,,pending,243.94.192.127,,0,False,False,True,False
TXN-717D709A0D9C,USR00372,18196.08458772,2024-01-25 16:49:22,pune,chennai,food,DEV-37D44BC8,mobile,netbanking,115594.06,failed,136.163.178.197,,0,False,False,True,False
TXN-655A9AE72923,USR00165,-395.41,2024-01-25 17:08:17,kolkata,chennai,unknown,DEV-868FD095,mobile,netbanking,183567.78,success,205.242.212.179,,0,False,False,True,False
TXN-DCBAB3DADE79,USR00069,15350.23,2024-01-25 17:25:33,chennai,mumai,fashion,,desktop,card,103768.02,failed,133.90.139.6,,0,False,True,True,False
TXN-8D6ECADE9D5B,USR00388,6917.20979858,2024-01-25 17:58:43,bengaluru,ahmedabad,trav,DEV-6EA39C9B,tablet,upi,174448.76,pending,44.58.147.126,,0,False,False,True,False
TXN-BF9201E9D326,USR00082,9962.13089135,2024-01-25 19:02:39,ahmedabad,kolkata,fashion,DEV-EBD81ACE,tablet,card,,failed,193.234.116.227,,0,False,False,True,False
TXN-FA59F7FEF670,USR00236,16618.84,2024-01-25 19:06:59,mumbai,ahmedabad,fashion,,mobile,card,,failed,112.27.73.2,,0,False,True,True,False
TXN-2AAF5EF91DB4,USR00001,16919.0,2024-01-25 19:23:39,ahmedabad,jaipur,elec,,tablet,upi,61656.69,pending,3.232.194.229,,1,False,True,True,False
TXN-50E4C1585702,USR00092,7089.1226,2024-01-25 19:26:00,delh,pune,food,DEV-332C838F,tablet,upi,,success,151.141.151.204,,0,False,False,True,False
TXN-D1AB663F067A,USR00133,13440.0,2024-01-25 19:51:00,chennai,mumai,trav,DEV-035EF52E,mobile,unknown,64147.28,success,119.228.99.180,,0,False,False,True,False
TXN-1615E059EAC4,USR00132,,2024-01-25 20:03:53,hyderabad,chennai,trav,DEV-E9EAA819,moble,card,75888.54,success,abc.def.ghi.jkl,,0,True,False,False,False
TXN-6C40D4344C86,USR00126,3553.7948,2024-01-25 20:58:43,chennai,mumbai,trav,DEV-E1888D13,tablet,wallet,261819.33,pending,abc.def.ghi.jkl,,0,False,False,False,False
TXN-FAB14D223E88,USR00274,2736.76702727,2024-01-25 21:19:36,hyderabad,ahmedabad,electronics,DEV-E24E6605,mobile,upi,74557.85,failed,,,0,False,False,False,False
TXN-C40F068CF4E8,USR00103,7029.70388411,2024-01-25 22:15:45,mumbai,delh,groceries,DEV-96D65EFD,unknown,upi,63640.1,success,9.161.254.28,,0,False,False,True,False
TXN-620A31B4AE38,USR00207,19297.84784544,2024-01-25 22:54:09,hyderabad,hyderabad,unknown,DEV-6EA8912E,unknown,card,140995.43,success,79.67.70.122,,0,False,False,True,False
TXN-2AF7B23BAD71,USR00097,17179.67,2024-01-25 23:16:07,kolkata,bengaluru,gaming,DEV-4D11FFE3,mobile,netbanking,139824.46,success,144.172.78.103,,0,False,False,True,False
TXN-AEC1F2123756,USR00263,7179.8995,2024-01-25 23:43:44,mumbai,delhi,groceries,DEV-1831A2BC,mobile,wallet,130788.55,success,50.76.138.9,,0,False,False,True,False
TXN-7DAD86C3C65A,USR00145,17573.30181642,2024-01-26 00:08:00,hyderabad,bengaluru,travel,DEV-393BB4CF,unknown,card,198144.05,success,242.75.51.150,,1,False,False,True,False
TXN-7CDF32E5683E,USR00029,-125.06,2024-01-26 00:35:15,bengaluru,kolkata,trav,DEV-F45F9077,moble,netbanking,183121.7,failed,,,0,False,False,False,False
TXN-3CF71C083CF5,USR00069,8512.0,2024-01-26 01:55:05,mumai,chennai,groceries,DEV-41F440A8,desktop,unknown,210821.6,pending,116.153.190.9,,0,False,False,True,False
TXN-3B25E74064D0,USR00287,9486.0,2024-01-26 02:42:29,ahmedabad,chennai,unknown,DEV-A83DA2F9,moble,card,238034.63,success,25.150.119.50,,0,False,False,True,False
TXN-B4DA7A806E35,USR00303,8994.21,2024-01-26 02:58:39,mumai,pune,elec,DEV-BDCBA2F4,unknown,card,4825.47,success,42.49.64.190,,0,False,False,True,False
TXN-F9A666DEF4C5,USR00141,5481.0,2024-01-26 04:23:03,hyderabad,pune,trav,DEV-45287510,unknown,wallet,121310.28,success,178.221.246.10,,0,False,False,True,False
TXN-E095C36C0CB9,USR00082,19953.0,2024-01-26 04:44:27,kolkata,kolkata,food,DEV-F260C490,mobile,unknown,42674.82,pending,125.96.60.57,,0,False,False,True,False
TXN-B311D26F53F0,USR00311,3246.2181,2024-01-26 05:00:46,chennai,mumai,travel,DEV-4B2AA56C,tablet,card,237653.78,failed,197.111.71.229,,0,False,False,True,False
TXN-2A51A2DD6349,USR00290,,2024-01-26 05:06:28,delh,mumbai,electronics,DEV-A6B0E5E5,tablet,card,13915.41,pending,255.177.116.230,,0,True,False,True,False
TXN-DA1AD23C7371,USR00354,2349.86,2024-01-26 05:57:52,delh,kolkata,travel,DEV-645F736E,desktop,upi,294443.2,success,96.218.188.160,,0,False,False,True,False
TXN-8D3CB7C4675A,USR00057,6145.0,2024-01-26 06:00:35,delhi,kolkata,elec,DEV-C9D795E6,mobile,netbanking,298367.84,success,abc.def.ghi.jkl,10455.0,0,False,False,False,False
TXN-E025FD76D0C4,USR00250,9512.0,2024-01-26 06:18:56,mumbai,delh,fashion,,moble,wallet,105477.32,pending,162.195.85.60,,0,False,True,True,False
