transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier
TXN-6FF73228554F,USR0010,3842.0,2024-02-24 02:00:13.630809,bengaluru,bengaluru,travel,CNP-AEB7441C,atm,upi,133673.18,success,192.27.246.116,,False,True,True,False
TXN-008C6C08DF1A,USR0025,1922.93,2024-02-24 02:03:40.000000,ahmed,ahmedabad,education,CNP-C59CB7DD,web,upi,12366.36,success,999.168.1.1,,False,True,False,False
TXN-1C77660D2E85,USR0052,1267.51,2024-02-24 02:09:25.989408,pune,pune,fuel,DEV-38A2F6A1,web,wallet,120295.33,pending,192.130.30.240,,False,False,True,False
TXN-EB9E527A824E,USR0030,1678106.56,2024-02-24 02:13:15.000000,lucknow,lucknow,grocery,DEV-0B26ABB7,mobile,card,60967.64,success,192.78.6.92,,False,False,True,True
TXN-54E57A3A6829,USR0025,1034.44,2024-02-24 02:14:24.000000,ahmedabad,ahmedabad,food dining,DEV-FBBCF37B,atm,card,12516.33,success,192.27.153.9,,False,False,True,False
TXN-C9A55FEB2FA9,USR0072,7014.1,2024-02-24 02:15:10.000000,mumbai,pune,utilities,DEV-??,atm,netbanking,102506.96,success,192.95.28.192,,False,True,True,False
TXN-2E332F5A5B7D,USR0080,4471.21,2024-02-24 02:18:17.000000,hyderabad,hyderabad,education,DEV-3B2EDBA5,atm,netbanking,60397.19,success,192.176.177.162,,False,False,True,False
TXN-A3C021DD6391,USR0071,2728.0,2024-02-24 02:18:35.000000,lucknow,lucknow,education,CNP-8B6ED38F,atm,wallet,88018.2,success,192.14.141.54,,False,True,True,False
TXN-CFC1BBC05B9E,USR0062,1530.77,2024-02-24 02:20:00.000000,chennai,bengaluru,grocery,,mobile,card,102435.68,failed,192.7.84.204,,False,True,True,False
TXN-5A5ABB42B663,USR0013,1202.0,2024-02-24 02:22:15.000000,kolkata,kolkata,healthcare,NEW-16D5F91A,atm,card,33337.53,success,not_an_ip,,False,True,False,False
TXN-04378E770EFD,USR0045,2945.83,2024-02-24 02:32:00.000000,jaipur,jaipur,electronics,DEV-C4FFE174,web,wallet,72612.43,success,192.80.22.241,,False,False,True,False
TXN-9B74E75A519F,USR0065,1341.81,2024-02-24 02:35:36.637259,delhi,delhi,travel,DEV-17E003D0,web,netbanking,50926.27,success,192.6.122.218,,False,False,True,False
TXN-AAABD676D877,USR0017,6865.0,2024-02-24 02:36:03.035387,lucknow,lucknow,education,DEV-16252DB5,atm,netbanking,657.36,success,192.215.123.43,1676.11,False,False,True,False
TXN-93473542DDC2,USR0041,1198.17,2024-02-24 02:36:12.000000,delhi,delhi,fuel,DEV-9FF0CC43,mobile,netbanking,169714.8,success,192.100.95.164,,False,False,True,False
TXN-3033E09FA03A,USR0017,1785.04,2024-02-24 02:38:47.499559,lucknow,lucknow,utilities,DEV-16252DB5,mobile,upi,672.39,success,192.87.174.210,,False,False,True,False
TXN-7AE931447F02,USR0017,5903.6,2024-02-24 02:45:37.000000,lucknow,delhi,electronics,DEV-881D9F5E,mobile,wallet,854.0,success,192.126.251.226,,False,False,True,False
TXN-745578B900CD,USR0079,2190.0,2024-02-24 02:49:00.000000,hyderabad,hyderabad,entertainment,DEV-DB9FE240,web,upi,122350.94,failed,192.85.8.203,,False,False,True,False
TXN-57E1FF393AAD,USR0071,1.0,2024-02-24 02:49:26.000000,lucknow,lucknow,grocery,NEW-F5FCE18E,atm,upi,112714.11,success,192.196.111.80,,False,True,True,False
TXN-9330CB5A0EDF,USR0041,2901.14,2024-02-24 02:51:00.000000,delhi,delhi,fuel,DEV-9FF0CC43,mobile,netbanking,147179.06,success,192.17.128.187,,False,False,True,False
TXN-FE007CC33777,USR0017,1089.9,2024-02-24 02:51:01.987376,luckno,lucknow,entertainment,DEV-881D9F5E,atm,card,756.46,success,192.177.16.245,,False,False,True,False
TXN-FA39F9F9E688,USR0005,1109.82,2024-02-24 02:54:17.021642,kolkata,chennai,entertainment,NEW-FD294926,web,card,28961.64,success,192.168.214.6,,False,True,True,False
TXN-7C5C7089EF87,USR0062,1.0,2024-02-24 02:54:58.361842,pune,chennai,healthcare,DEV-4C7E5A01,mobile,card,94044.91,success,192.144.74.198,,False,False,True,False
TXN-D859F9FFB7CD,USR0025,11554.0,2024-02-24 02:55:06.000000,ahmedabad,chennai,utilities,DEV-FBBCF37B,atm,card,9893.57,success,192.67.193.118,,False,False,True,True
TXN-44823A64B4F5,USR0038,2676.35,2024-02-24 03:00:00.000000,mumbai,mumbai,fuel,CNP-F5B7DE35,mobile,wallet,6700.75,success,192.23.230.100,,False,True,True,False
TXN-A7CDC27525CF,USR0080,5886.0,2024-02-24 03:01:52.000000,hyderabad,hyderabad,utilities,DEV-3B2EDBA5,mobile,wallet,67857.9,success,192.163.239.67,,False,False,True,False
TXN-C1657561343D,USR0040,3530.91,2024-02-24 03:02:52.467445,pune,pune,entertainment,CNP-6788046F,mobile,netbanking,77296.52,success,192.59.62.182,6869.34,False,True,True,False
TXN-107646D9F640,USR0080,2094.45,2024-02-24 03:03:28.000000,hyderabad,hyderabad,travel,,atm,card,65080.58,success,192.85.16.177,,False,True,True,False
TXN-25242C004781,USR0030,5117.0,2024-02-24 03:06:54.302703,lucknow,lucknow,food dining,DEV-FD12373E,atm,card,69817.41,success,192.185.151.40,,False,False,True,False
TXN-EA23A920AFAB,USR0052,6465.65,2024-02-24 03:11:42.000000,pune,pune,electronics,DEV-38A2F6A1,web,netbanking,113472.61,success,192.148.124.50,13368.9,False,False,True,False
TXN-59F8854987DC,USR0038,0.0,2024-02-24 03:12:02.000000,mumbai,mumbai,electronics,,atm,wallet,6200.13,success,192.21.215.120,,False,True,True,False
TXN-29F8B5C3DEBB,USR0024,3425.85,2024-02-24 03:18:47.000000,delhi,delhi,entertainment,NEW-2E20BA3D,mobile,upi,156387.44,success,192.245.95.64,,False,True,True,False
TXN-E1367E2D5409,USR0002,3178.08,2024-02-24 03:27:35.785706,ahmedabad,ahmedabad,education,DEV-646E193D,mobile,netbanking,10357.62,success,192.173.221.114,,False,False,True,False
TXN-A6AFE32199CF,USR0015,2990.16,2024-02-24 03:27:44.000000,kolkata,kol,electronics,NEW-D699D923,web,netbanking,82540.04,success,192.10.43.62,,False,True,True,False
TXN-F920FBB3A5CF,USR0017,4288.6,2024-02-24 03:28:26.114347,lucknow,lucknow,electronics,DEV-16252DB5,atm,card,663.1,success,192.216.159.179,,False,False,True,False
TXN-248F5AF83275,USR0038,2473.0,2024-02-24 03:29:00.000000,mumbai,lucknow,fuel,CNP-F5B7DE35,web,netbanking,6670.81,success,192.243.33.20,,False,True,True,False
TXN-71F574B2956C,USR0054,,2024-02-24 03:34:00.590159,chennai,chennai,travel,DEV-6BB77D17,mobile,wallet,99890.2,success,192.62.123.148,,True,False,True,False
TXN-059967EB1C53,USR0024,3733.03,2024-02-24 03:34:02.000000,delhi,delhi,grocery,NEW-2E20BA3D,atm,netbanking,172548.33,success,192.227.202.237,,False,True,True,False
TXN-1B773EE5F0A5,USR0007,0.0,2024-02-24 03:39:55.000000,delhi,delhi,electronics,DEV-BD4B7258,web,upi,187769.99,success,192.161.35.253,,False,False,True,False
TXN-6266EC737522,USR0075,6637.0,2024-02-24 03:45:36.000000,pune,pune,utilities,DEV-C9E3A2CC,web,upi,26789.88,success,192.217.152.228,,False,False,True,False
TXN-E18B1F101845,USR0025,6438.0,2024-02-24 03:49:00.000000,ahmedabad,ahmedabad,fuel,CNP-C59CB7DD,atm,card,11703.18,success,192.165.179.229,,False,True,True,False
TXN-3DAE41329642,USR0038,4845.0,2024-02-24 03:51:53.000000,mum,bengaluru,healthcare,CNP-F5B7DE35,atm,netbanking,,failed,192.213.99.136,,False,True,True,False
TXN-210522972233,USR0045,0.0,2024-02-24 03:53:00.000000,jaipur,jaipur,travel,DEV-C4FFE174,atm,upi,87144.32,success,192.96.233.244,,False,False,True,False
TXN-BD32C5D51809,USR0030,2310.0,2024-02-24 03:55:36.119573,lucknow,lucknow,utilities,NEW-98F73986,web,card,,success,192.117.226.45,,False,True,True,False
TXN-5E56D4C70C79,USR0007,1238.31,2024-02-24 03:58:37.000000,delhi,delhi,education,DEV-BD4B7258,web,card,,success,192.195.6.5,,False,False,True,False
TXN-7D29CB6934F1,USR0017,1696.92,2024-02-24 03:59:00.000000,lucknow,lucknow,grocery,CNP-444CACF9,web,wallet,728.74,success,192.93.129.199,,False,True,True,False
TXN-0465801B99F5,USR0005,2686.22,2024-02-24 04:03:35.000000,kolkata,kolkata,education,NEW-FD294926,mobile,card,25112.13,success,192.194.238.182,,False,True,True,False
TXN-A8A8DD06E928,USR0072,1270.21,2024-02-24 04:11:30.249713,mumbai,mumbai,healthcare,DEV-1F88ABD8,web,netbanking,112708.95,success,not_an_ip,,False,False,False,False
TXN-1EF7A21E4941,USR0043,1429.72,2024-02-24 04:14:09.095740,jaipur,ahmed,fuel,,mobile,card,115675.28,success,,,False,True,False,False
TXN-9FB9E8380252,USR0073,1372.73,2024-02-24 04:15:49.000000,bengaluru,bang,travel,DEV-EA16BFF2,web,netbanking,139440.08,success,192.201.131.152,,False,False,True,False
TXN-A082F6758059,USR0025,7150.05,2024-02-24 04:22:00.000000,ahmedabad,ahmedabad,education,,web,upi,11455.15,success,192.183.144.33,,False,True,True,False
TXN-E8388F70A88D,USR0068,,2024-02-24 04:23:00.000000,hyderabad,hyderabad,electronics,DEV-9FCE613B,web,wallet,97473.76,success,192.206.53.163,,True,False,True,False
TXN-025BE0180CA3,USR0068,1915.48,2024-02-24 04:24:43.000000,hyderabad,hyderabad,healthcare,DEV-789650F5,atm,card,94494.59,success,192.18.152.17,,False,False,True,False
TXN-A4FE57657A7A,USR0056,4184.27,2024-02-24 04:27:00.000000,bengaluru,bengaluru,healthcare,CNP-E010CAF3,atm,upi,134012.17,success,192.57.179.158,,False,True,True,False
TXN-5A3C8E2CC5DC,USR0062,4459.23,2024-02-24 04:28:12.000000,chennai,chennai,utilities,DEV-361D839C,web,card,93666.62,success,192.168..1,,False,False,False,False
TXN-7DB3A9D626BD,USR0025,,2024-02-24 04:28:36.000000,ahmedabad,ahmedabad,electronics,DEV-1D2C9392,atm,card,,success,192.205.19.143,,True,False,True,False
TXN-45A779CBB995,USR0025,3432.18,2024-02-24 04:29:00.000000,ahmedabad,ahmedabad,travel,DEV-FBBCF37B,atm,card,13016.61,success,,,False,False,False,False
TXN-2D37B711B297,USR0078,1915.0,2024-02-24 04:32:29.000000,chennai,kolkata,education,NEW-7E5E041A,web,netbanking,191245.66,success,192.99.181.175,,False,True,True,False
TXN-72EC19DE75B6,USR0038,1678106.56,2024-02-24 04:35:28.517688,mumbai,mumbai,healthcare,CNP-F5B7DE35,mobile,upi,5729.8,failed,192.168..1,,False,True,False,True
TXN-9B8D34F2370C,USR0041,4795.35,2024-02-24 04:36:00.000000,delhi,delhi,utilities,DEV-9FF0CC43,atm,wallet,151370.14,failed,192.53.229.13,,False,False,True,False
TXN-1CBFEAB00D99,USR0024,1502.56,2024-02-24 04:37:10.357491,delhi,delhi,clothing,DEV-D11B943B,atm,unknown,178251.88,failed,192.203.138.232,,False,False,True,False
TXN-9820B8EE3C0B,USR0038,1640.0,2024-02-24 04:38:00.000000,mumbai,lucknow,utilities,CNP-F5B7DE35,mobile,netbanking,6597.59,success,192.23.193.210,,False,True,True,False
TXN-8F8606DAA09B,USR0025,3697.0,2024-02-24 04:38:58.000000,ahmedabad,jaipur,travel,CNP-??,web,card,11344.6,failed,192.115.100.28,,False,True,True,False
TXN-678235B9816A,USR0073,4290.32,2024-02-24 04:39:25.000000,bengaluru,bengaluru,healthcare,DEV-EA16BFF2,web,card,166320.28,success,192.198.98.171,,False,False,True,False
TXN-ABBF7D28BCD7,USR0056,1912.54,2024-02-24 04:41:00.000000,bengaluru,bengaluru,electronics,CNP-E010CAF3,mobile,wallet,110560.4,success,192.166.139.213,,False,True,True,False
TXN-105B855B722A,USR0025,4982.5,2024-02-24 04:44:20.000000,ahmedabad,ahmedabad,education,DEV-FBBCF37B,atm,wallet,,success,192.166.243.198,,False,False,True,False
TXN-6DB1A9F93330,USR0080,4578.0,2024-02-24 04:44:47.075464,hyderabad,hyderabad,education,,web,upi,,success,192.185.26.154,,False,True,True,False
TXN-53D115EB8BDA,USR0025,3650.42,2024-02-24 04:45:00.000000,ahmedabad,london,entertainment,DEV-63FAE5B7,web,wallet,12191.47,success,999.168.1.1,,False,False,False,False
TXN-AF2F1F14E122,USR0022,,2024-02-24 04:50:13.000000,chennai,chennai,healthcare,DEV-E60BFDBF,web,card,26817.99,pending,192.217.189.128,,True,False,True,False
TXN-F99ECE348DE3,USR0057,1851.0,2024-02-24 05:00:46.000000,mumbai,mumbai,travel,DEV-1E884380,mobile,netbanking,173916.31,success,192.91.91.220,,False,False,True,False
TXN-54D6B9C0F14E,USR0058,1839.67,2024-02-24 05:04:00.000000,jaipur,pune,clothing,DEV-DE2E2114,web,card,20539.88,success,192.239.234.170,,False,False,True,False
TXN-BC983F8359D2,USR0063,2816.68,2024-02-24 05:06:14.279271,mumbai,mumbai,clothing,DEV-BA288F12,web,upi,144619.96,success,192.151.65.72,,False,False,True,False
TXN-DEE18DECD44B,USR0055,927.2,2024-02-24 05:07:00.000000,chennai,ahmedabad,clothing,DEV-A1809503,atm,upi,187667.32,success,192.239.96.104,,False,False,True,False
TXN-124704CCB91C,USR0049,3658.34,2024-02-24 05:18:25.000000,delhi,jaipur,electronics,DEV-E13F76DD,mobile,netbanking,86661.12,success,192.214.189.195,,False,False,True,False
TXN-069928564AA6,USR0030,1605.32,2024-02-24 05:19:51.706022,lucknow,lucknow,grocery,DEV-BDB5E5F9,mobile,card,75257.66,success,192.9.79.251,,False,False,True,False
TXN-2C0619139974,USR0015,1451.92,2024-02-24 05:21:18.000000,kolkata,kolkata,utilities,NEW-D699D923,atm,netbanking,76025.22,success,192.214.164.183,,False,True,True,False
TXN-D78310E27F7E,USR0052,4419.69,2024-02-24 05:31:35.000000,pune,pune,clothing,DEV-38A2F6A1,atm,card,112847.94,success,192.80.245.253,,False,False,True,False
TXN-16F11F9CFC8E,USR0034,3116.24,2024-02-24 05:34:08.675721,delhi,delhi,utilities,DEV-CA19D20B,web,card,72808.45,success,192.244.165.88,,False,False,True,False
TXN-2213B444CDBC,USR0044,3416.64,2024-02-24 05:35:44.083529,bengaluru,bengaluru,food dining,NEW-BA7AD2AB,web,netbanking,29275.86,success,192.96.54.232,,False,True,True,False
TXN-F659EAF26680,USR0062,,2024-02-24 05:37:22.224677,chennai,chennai,entertainment,DEV-4C7E5A01,web,upi,106117.77,success,192.216.210.164,,True,False,True,False
TXN-92A1D524D7DD,USR0031,790.87,2024-02-24 05:38:00.000000,chennai,bangkok,travel,DEV-586B35B7,mobile,card,49530.28,success,192.128.17.233,,False,False,True,False
TXN-71943CA61108,USR0017,2178.5,2024-02-24 05:43:20.196111,lucknow,lucknow,food dining,DEV-16252DB5,atm,upi,714.64,success,192.113.162.117,,False,False,True,False
TXN-2CBC084C4A74,USR0055,879.75,2024-02-24 05:47:00.000000,chennai,kol,fuel,DEV-A1809503,web,card,161548.71,success,192.18.129.77,,False,False,True,False
TXN-23CA0808DE0C,USR0055,2868.27,2024-02-24 05:50:58.995170,chennai,chennai,education,DEV-A1809503,web,netbanking,168245.57,success,192.98.108.236,,False,False,True,False
TXN-D2E4B3ACC352,USR0002,2920.09,2024-02-24 05:52:37.000000,ahmedabad,ahmedabad,fuel,DEV-646E193D,atm,card,8813.13,success,192.57.52.58,,False,False,True,False
TXN-BE0FC1BF90B8,USR0025,1214.18,2024-02-24 05:54:45.000000,ahmedabad,ahmedabad,travel,DEV-??,mobile,card,12587.69,success,192.174.75.57,,False,True,True,False
TXN-BF81D7F101CE,USR0036,571.24,2024-02-24 05:57:00.000000,pune,pune,utilities,DEV-E85F5307,atm,card,71014.44,success,192.36.16.48,,False,False,True,False
TXN-FE29776CAFA9,USR0049,2582.56,2024-02-24 06:01:08.000000,delhi,delhi,education,DEV-F2DE0432,web,netbanking,77278.94,success,192.118.58.113,,False,False,True,False
TXN-7E7A1AB6A2AB,USR0068,2781.55,2024-02-24 06:06:02.000000,ahmedabad,hyderabad,clothing,DEV-789650F5,web,netbanking,116648.04,success,192.136.127.167,,False,False,True,False
TXN-7BBC52EB02B1,USR0038,9868.8,2024-02-24 06:12:38.817012,mum,mumbai,utilities,CNP-F5B7DE35,mobile,upi,6018.21,pending,192.70.13.75,,False,True,True,False
TXN-CEEC4F203B79,USR0062,5939.0,2024-02-24 06:14:43.997503,chennai,chennai,electronics,DEV-4C7E5A01,web,upi,109143.34,success,192.140.204.178,,False,False,True,False
TXN-DAA6818661DC,USR0040,3617.16,2024-02-24 06:15:05.000000,pune,pune,utilities,CNP-6788046F,web,upi,75909.88,success,192.44.54.195,,False,True,True,False
TXN-34F9059D186E,USR0068,18558.55,2024-02-24 06:17:00.000000,hyderabad,hyderabad,travel,DEV-9FCE613B,atm,netbanking,89039.15,success,192.167.165.23,,False,False,True,True
TXN-90F2B76F7DCB,USR0077,7654.25,2024-02-24 06:20:28.000000,pune,pune,fuel,CNP-0D1BE4EE,web,card,10933.64,success,192.248.219.248,,False,True,True,False
TXN-C49AD96B2778,USR0062,16417.06,2024-02-24 06:23:57.000000,chennai,chennai,food dining,DEV-361D839C,web,unknown,121115.97,success,192.75.196.160,,False,False,True,True
TXN-A16D8631C82B,USR0037,28204.99,2024-02-24 06:28:00.000000,kolkata,kolkata,healthcare,NEW-CEE5F269,web,upi,692.07,success,192.227.168.22,,False,True,True,True
TXN-019A25E64AD6,USR0054,1586.61,2024-02-24 06:34:00.000000,chennai,chennai,education,DEV-6BB77D17,web,wallet,86200.87,success,192.0.65.53,,False,False,True,False
TXN-09BA223D7753,USR0080,5870.62,2024-02-24 06:40:17.000000,hyderabad,hyderabad,education,DEV-??,atm,wallet,67092.01,failed,192.178.70.206,,False,True,True,False
TXN-7621AB6D9DED,USR0024,3458.41,2024-02-24 06:42:53.000000,delhi,lucknow,travel,DEV-D11B943B,web,card,176392.75,success,192.65.190.42,1656.77,False,False,True,False
TXN-2C2A12588681,USR0052,681.73,2024-02-24 06:46:02.454658,pune,pune,travel,DEV-38A2F6A1,atm,wallet,96543.07,success,192.70.51.241,,False,False,True,False
TXN-4E2330381C8E,USR0036,2876.66,2024-02-24 06:50:35.000000,pune,pune,travel,,atm,upi,74811.47,success,192.164.216.221,,False,True,True,False
TXN-516034F88C92,USR0018,8418.34,2024-02-24 06:52:16.000000,delhi,delhi,healthcare,DEV-B70505E8,mobile,upi,,success,192.27.253.9,,False,False,True,False
TXN-8CC0D769BC04,USR0049,5329.16,2024-02-24 06:55:00.000000,delhi,delhi,electronics,DEV-E13F76DD,web,card,95088.33,failed,192.59.231.50,,False,False,True,False
TXN-8B467DDB6769,USR0063,1652.98,2024-02-24 06:56:00.000000,mumbai,mumbai,clothing,DEV-BA288F12,web,upi,145821.55,success,192.212.117.72,,False,False,True,False
TXN-C85943A12D9E,USR0056,2552.76,2024-02-24 06:58:00.000000,bengaluru,hyderabad,electronics,NEW-B7182D70,atm,upi,130096.59,success,192.2.110.193,,False,True,True,False
TXN-88967CBA5655,USR0054,1577.0,2024-02-24 06:59:10.000000,chennai,chennai,grocery,DEV-400BF957,web,wallet,103183.16,success,280.436.235.408,,False,False,False,False
TXN-86A89788FB55,USR0060,1.0,2024-02-24 06:59:12.000000,chennai,bangkok,food dining,DEV-2D629CFD,atm,card,74102.72,success,192.138.167.127,,False,False,True,False
TXN-8081756F6809,USR0007,3191.73,2024-02-24 07:06:04.000000,delhi,delhi,food dining,CNP-67419E22,mobile,upi,154582.07,success,192.75.53.142,,False,True,True,False
TXN-E5DAAB291979,USR0002,2609.17,2024-02-24 07:06:14.154650,ahmedabad,ahmedabad,food dining,DEV-646E193D,atm,card,10610.77,failed,192.6.122.247,,False,False,True,False
TXN-F52AB8187886,USR0049,2048.68,2024-02-24 07:10:16.000000,delhi,ahmedabad,fuel,DEV-F2DE0432,atm,card,103360.18,success,192.203.39.50,,False,False,True,False
TXN-6B5C10E9EB4D,USR0062,5773.0,2024-02-24 07:12:20.000000,chennai,cal,fuel,DEV-4C7E5A01,mobile,upi,114957.02,success,192.120.210.162,,False,False,True,False
TXN-2C5654EED5CF,USR0030,9315.73,2024-02-24 07:13:06.000000,lucknow,lucknow,grocery,DEV-BDB5E5F9,atm,netbanking,58318.91,success,192.215.167.172,,False,False,True,False
TXN-42D78800E610,USR0038,10744.0,2024-02-24 07:16:00.000000,mumbai,mumbai,fuel,CNP-F5B7DE35,atm,card,6590.72,success,192.243.86.192,,False,True,True,True
TXN-1227D74D80F2,USR0044,2937.55,2024-02-24 07:22:45.000000,bengaluru,bengaluru,healthcare,NEW-BA7AD2AB,mobile,netbanking,30408.49,success,192.95.134.154,,False,True,True,False
TXN-6D2B9AF3EA48,USR0068,5045.0,2024-02-24 07:23:00.000000,hyderabad,hyderabad,education,DEV-9FCE613B,web,upi,109205.37,success,192.25.89.46,,False,False,True,False
TXN-B4EDD263AEF0,USR0077,7974.35,2024-02-24 07:23:03.000000,pune,pune,education,CNP-AE10CD70,web,card,10247.08,success,192.234.103.206,,False,True,True,False
TXN-85FD98651C97,USR0017,5211.32,2024-02-24 07:23:29.440386,lucknow,lucknow,electronics,DEV-16252DB5,web,wallet,773.87,success,192.143.122.75,,False,False,True,False
TXN-6096C71A8160,USR0080,1112.34,2024-02-24 07:27:09.000000,hyderabad,hyderabad,food dining,,atm,netbanking,62741.55,success,192.62.72.58,,False,True,True,False
TXN-0C60BFF7B7C0,USR0017,909.98,2024-02-24 07:28:03.000000,lucknow,lucknow,electronics,DEV-16252DB5,web,upi,833.41,success,192.148.10.72,,False,False,True,False
TXN-B2F64CF81FB3,USR0078,5416.47,2024-02-24 07:29:43.861652,kol,kolkata,healthcare,NEW-A7D69241,atm,upi,152880.47,success,192.82.246.150,,False,True,True,False
TXN-59F0DC9509AF,USR0068,3409.83,2024-02-24 07:31:49.489257,hyderabad,hyderabad,electronics,DEV-789650F5,atm,upi,117354.32,success,192.32.139.96,,False,False,True,False
TXN-E5F37A759FF0,USR0052,0.01,2024-02-24 07:32:19.720927,pune,pune,ente,DEV-38A2F6A1,atm,netbanking,105127.02,failed,192.115.82.123,,False,False,True,False
TXN-FF04DAA0E3B7,USR0049,4649.32,2024-02-24 07:32:47.000000,delhi,bengaluru,electronics,DEV-E13F76DD,atm,upi,80359.9,success,192.117.112.94,,False,False,True,False
TXN-477B540AE2AC,USR0003,5410.79,2024-02-24 07:33:21.000000,bengaluru,bengaluru,food dining,CNP-8BA628DE,mobile,netbanking,13104.4,success,192.177.190.76,,False,True,True,False
TXN-C49E5B92BC41,USR0024,2199.44,2024-02-24 07:35:00.000000,delhi,delhi,education,DEV-D11B943B,atm,netbanking,168691.88,success,192.172.233.99,,False,False,True,False
TXN-43DEF46437C1,USR0073,9978.93,2024-02-24 07:37:00.000000,bengaluru,bengaluru,utilities,DEV-EA16BFF2,web,upi,163267.82,success,not_an_ip,,False,False,False,False
TXN-53068B27C43E,USR0029,737.18,2024-02-24 07:46:19.000000,chennai,jaipur,healthcare,DEV-AC320DAD,web,card,37.12,failed,192.181.167.60,,False,False,True,False
TXN-83A70726D8DA,USR0062,1526.84,2024-02-24 07:50:30.000000,chennai,chennai,clothing,DEV-4C7E5A01,atm,upi,100136.73,success,192.147.155.194,,False,False,True,False
TXN-695CBFA83C39,USR0017,1061.96,2024-02-24 07:51:00.000000,pune,delhi,healthcar,DEV-16252DB5,web,wallet,749.11,success,192.142.194.193,,False,False,True,False
TXN-ED37EFD9721A,USR0002,7313.57,2024-02-24 07:52:16.000000,ahmedabad,ahmedabad,fuel,DEV-646E193D,atm,card,9875.72,success,192.123.88.16,,False,False,True,False
TXN-46124EDCCB01,USR0041,7068.08,2024-02-24 07:52:33.000000,delhi,jaipur,fuel,DEV-9FF0CC43,mobile,wallet,174893.89,success,192.35.79.74,,False,False,True,False
TXN-BEAC653B993E,USR0068,4636.0,2024-02-24 08:00:55.000000,hyderabad,hyderabad,utilities,CNP-E465A145,mobile,upi,110645.18,success,192.168..1,,False,True,False,False
TXN-7FC94BA9B8E3,USR0051,3763.49,2024-02-24 08:09:51.533575,hyderabad,hyderabad,utilities,DEV-D7E4AA1A,atm,upi,595.92,success,192.144.172.32,,False,False,True,False
TXN-E041F55B4490,USR0024,0.0,2024-02-24 08:14:00.000000,delhi,delhi,education,DEV-D11B943B,web,card,191245.66,success,not_an_ip,,False,False,False,False
TXN-431D6C2D5A1A,USR0026,1395.09,2024-02-24 08:32:11.000000,kolkata,ahmedabad,electronics,DEV-6FB9C797,atm,card,176502.9,success,192.100.229.13,,False,False,True,False
TXN-0D69BBDA35F3,USR0071,907.78,2024-02-24 08:38:34.000000,lucknow,lucknow,electronics,NEW-091A0FB0,mobile,wallet,107846.04,success,192.100.184.120,,False,True,True,False
TXN-8ADA760EC85A,USR0041,3381.0,2024-02-24 08:42:47.801734,delhi,delhi,entertainment,DEV-9FF0CC43,web,wallet,173899.87,success,192.66.142.253,,False,False,True,False
TXN-C3B97640C316,USR0024,1623.21,2024-02-24 08:53:29.000000,delhi,delhi,electronics,NEW-2E20BA3D,mobile,card,174579.6,success,192.220.200.16,,False,True,True,False
TXN-CAA69599DC20,USR0055,2959.33,2024-02-24 08:58:06.681563,mad,chennai,fuel,DEV-A1809503,web,unknown,185479.39,success,192.111.95.99,,False,False,True,False
TXN-BC935EA427D6,USR0017,2921.62,2024-02-24 09:01:00.000000,lucknow,lucknow,utilities,DEV-881D9F5E,web,upi,,success,192.120.147.244,,False,False,True,False
TXN-66FB3619AEAA,USR0056,,2024-02-24 09:04:00.000000,bengaluru,bengaluru,entertainment,CNP-E010CAF3,web,netbanking,135865.91,success,192.80.230.100,,True,True,True,False
TXN-748185923A54,USR0024,7131.35,2024-02-24 09:04:47.920379,chennai,jaipur,education,DEV-D11B943B,atm,upi,152544.11,success,192.96.36.46,,False,False,True,False
TXN-603B85134788,USR0037,3856.38,2024-02-24 09:08:47.238672,kolkata,kolkata,education,NEW-CE49D344,mobile,card,699.04,success,192.227.138.142,,False,True,True,False
TXN-1BCD706F9566,USR0044,3122.0,2024-02-24 09:13:05.057269,bengaluru,bengaluru,fuel,DEV-9074C1AB,web,upi,31361.76,success,192.97.78.36,,False,False,True,False
TXN-66E5CB734979,USR0056,1641.47,2024-02-24 09:14:19.000000,bengaluru,bengaluru,fuel,CNP-5D847891,web,upi,135473.63,success,192.182.156.188,,False,True,True,False
TXN-451D4EA027A3,USR0053,1348.17,2024-02-24 09:18:00.000000,delhi,kolkata,food dining,CNP-DBC5E006,mobile,wallet,157644.91,success,192.108.161.72,,False,True,True,False
TXN-F763AED105F1,USR0050,1345.84,2024-02-24 09:22:59.000000,bengaluru,bengaluru,utilities,DEV-46E5A8A0,atm,card,134998.73,success,192.33.120.152,,False,False,True,False
TXN-B6A10A43F7D1,USR0025,1726.78,2024-02-24 09:25:45.000000,ahmedabad,ahmedabad,electronics,,mobile,card,10994.71,success,192.173.40.83,,False,True,True,False
TXN-223AF8B54330,USR0052,2350.0,2024-02-24 09:33:00.000000,pune,pune,food dining,DEV-38A2F6A1,web,upi,110540.71,success,192.216.135.161,,False,False,True,False
TXN-50522B5C3B3B,USR0024,4637.0,2024-02-24 09:39:32.000000,delhi,delhi,entertainment,NEW-2E20BA3D,mobile,upi,,success,192.51.110.114,,False,True,True,False
TXN-1721CE3A966E,USR0068,0.01,2024-02-24 09:47:55.000000,hyderabad,hyderabad,healthcare,DEV-789650F5,atm,card,114573.86,success,192.234.174.65,,False,False,True,False
