transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_amount_missing,is_device_id_invalid,is_valid_ip,is_amount_outlier
TXN-48555702D12E,USR0031,4480.648183815599,2024-02-20 23:04:51.045072,mumbai,mumbai,electronics,DEV-A686371D,web,netbanking,183905.68,success,,,False,False,False,False
TXN-C55518CFF563,USR0077,2299.0,2024-02-20 23:29:28.000000,mumbai,mumbai,fuel,DEV-4F3D6DB0,atm,unknown,84628.36,success,192.98.123.186,,False,False,True,False
TXN-0F5DE5E277DA,USR0022,676.93,2024-02-21 02:55:18.174442,mumbai,mumbai,fuel,DEV-2E4EF3A3,mobile,upi,71243.78,success,192.62.225.13,,False,False,True,False
TXN-12005FE69893,USR0059,5987.68,2024-02-21 03:51:00.000000,chennai,bengaluru,healthcare,DEV-5F99A6B9,web,netbanking,177999.39,success,192.153.112.87,,False,False,True,False
TXN-8C8569F0E68B,USR0031,8621.925878146882,2024-02-21 06:19:00.000000,mumbai,mumbai,unknown,DEV-A686371D,web,upi,175283.76,success,192.187.87.160,,False,False,True,False
TXN-0FC841213835,USR0031,4535.859137198304,2024-02-21 07:02:09.637849,jaipur,jaipur,clothing,DEV-A686371D,web,upi,170747.9,success,192.187.87.69,,False,False,True,False
TXN-BB273FA32FE3,USR0046,6586.659163813668,2024-02-21 08:42:21.002137,chennai,chennai,utilities,DEV-D544AFBB,mobile,netbanking,0.0,success,192.228.28.128,,False,False,True,False
TXN-DC861F0AEB65,USR0033,2120.021101611688,2024-02-21 20:56:12.000000,ahmedabad,ahmedabad,fuel,DEV-7E39F756,mobile,upi,167457.56,success,192.167.139.188,,False,False,True,False
TXN-075A9FC3804B,USR0074,3197.200099689304,2024-02-21 21:21:06.000000,jaipur,jaipur,electronics,DEV-C6AEF8D2,atm,upi,18557.62,success,192.74.61.99,,False,False,True,False
TXN-63B4E2635D51,USR0033,3690.73,2024-02-21 23:52:44.047269,pune,pune,food dining,DEV-EA6AF635,web,upi,163766.83,success,192.167.139.223,,False,False,True,False
TXN-ADED91A8FDF4,USR0022,1249.9431189996048,2024-02-22 00:04:24.967095,mumbai,mumbai,grocery,DEV-54C67087,mobile,card,69993.84,success,192.62.225.178,,False,False,True,False
TXN-1AC98080E785,USR0036,894.77,2024-02-22 01:41:48.000000,chennai,chennai,fuel,DEV-208E1804,atm,wallet,93184.44,success,192.246.188.197,,False,False,True,False
TXN-ABD5318348C9,USR0064,2531.0,2024-02-22 02:53:00.000000,kolkata,kolkata,entertainment,,atm,card,166206.77,success,192.141.214.108,,False,True,True,False
TXN-7F63A42EAF1F,USR0071,1997.5054005586996,2024-02-22 06:06:06.033392,lucknow,lucknow,electronics,DEV-52E838A1,mobile,wallet,91898.97,success,192.206.119.230,,False,False,True,False
TXN-5A5EAEF4F433,USR0022,1877.7649032487,2024-02-22 12:58:16.908468,mumbai,jaipur,utilities,DEV-54C67087,mobile,wallet,68116.08,success,192.168..1,,False,False,False,False
TXN-6908DFB1AE00,USR0052,2379.113002413968,2024-02-22 13:24:44.000000,chennai,chennai,entertainment,DEV-3F4D7EA5,mobile,netbanking,174557.45,success,192.175.64.130,,False,False,True,False
TXN-A9450D53DF7E,USR0036,4393.027481755762,2024-02-22 14:57:00.000000,chennai,chennai,food dining,DEV-52192FFB,atm,wallet,88791.41,success,,,False,False,False,False
TXN-B22B9FB1F79E,USR0036,9531.0,2024-02-22 15:04:53.895616,chennai,hyderabad,food dining,DEV-208E1804,atm,upi,79260.23,success,192.246.188.156,,False,False,True,False
TXN-D305679641B5,USR0046,0.0,2024-02-22 17:07:31.031404,chennai,chennai,healthcare,DEV-D544AFBB,mobile,wallet,0.0,success,192.228.28.253,,False,False,True,False
TXN-17FF84BAE560,USR0022,309.45,2024-02-22 17:28:50.000000,delhi,delhi,unknown,DEV-54C67087,mobile,card,67806.63,success,192.62.225.68,,False,False,True,False
TXN-49E06A3B3102,USR0046,4972.449598212906,2024-02-22 22:51:00.000000,chennai,mumbai,electronics,DEV-D544AFBB,mobile,netbanking,0.0,success,192.228.28.161,,False,False,True,False
TXN-1C35A2FF0727,USR0031,4837.7,2024-02-23 00:00:00.000000,mumbai,mumbai,clothing,DEV-A686371D,web,upi,165910.2,success,192.187.87.108,,False,False,True,False
TXN-4D8FD1841185,USR0035,12953.17,2024-02-23 00:54:15.159719,hyderabad,hyderabad,education,DEV-EBE4B397,mobile,wallet,,success,192.253.100.41,,False,False,True,True
TXN-E555ED57BDA6,USR0037,8213.679573798789,2024-02-23 03:01:48.000000,jaipur,jaipur,entertainment,DEV-615F277B,mobile,netbanking,41377.17,success,192.248.15.145,,False,False,True,False
TXN-437DB0131F27,USR0069,897.0,2024-02-23 04:16:09.000000,lucknow,pune,electronics,DEV-8657F3E2,mobile,wallet,123602.6,success,192.38.168.160,,False,False,True,False
TXN-7B8DA15BD1F0,USR0071,4042.11,2024-02-23 06:38:34.000000,jaipur,jaipur,clothing,DEV-52E838A1,mobile,wallet,87856.87,success,192.206.119.6,,False,False,True,False
TXN-2DC8B8A61A5B,USR0022,1714.4121136314616,2024-02-23 09:25:49.000000,mumbai,mumbai,clothing,DEV-2E4EF3A3,mobile,card,67806.63,failed,192.62.225.54,,False,False,True,False
TXN-4D603874F4BC,USR0036,3623.39,2024-02-23 23:04:45.000000,chennai,chennai,education,DEV-52192FFB,atm,wallet,79260.23,failed,192.246.188.2,,False,False,True,False
TXN-B554A8FC0CED,USR0077,,2024-02-23 23:46:44.000000,mumbai,mumbai,healthcare,DEV-4F3D6DB0,mobile,upi,83592.5,success,192.98.123.244,,True,False,True,False
TXN-DD453E2C8E12,USR0022,1192.682442177923,2024-02-23 23:52:48.000000,delhi,delhi,education,DEV-2E4EF3A3,atm,card,66613.95,success,,,False,False,False,False
TXN-6107492EAF2C,USR0069,1698.06,2024-02-24 00:00:00.000000,lucknow,lucknow,electronics,DEV-8657F3E2,atm,wallet,99828.26,success,192.38.168.143,,False,False,True,False
TXN-AADFB4046C26,USR0033,,2024-02-24 01:27:09.964987,ahmedabad,ahmedabad,grocery,DEV-7E39F756,mobile,upi,162063.17,success,192.167.139.14,,True,False,True,False
TXN-C60B025BBC98,USR0035,7636.99,2024-02-24 04:18:45.000000,hyderabad,hyderabad,fuel,DEV-EBE4B397,mobile,upi,117085.7,pending,192.253.100.196,,False,False,True,False
TXN-9146FEB8BC00,USR0037,5784.14170697112,2024-02-24 08:11:34.397018,lucknow,lucknow,unknown,DEV-615F277B,web,netbanking,35593.02,success,,,False,False,False,False
TXN-D2B1D12F84F1,USR0062,8852.63,2024-02-24 10:08:27.108829,pune,pune,unknown,DEV-5877E23E,atm,netbanking,103961.63,success,192.80.171.15,,False,False,True,False
TXN-F064CBFCE68C,USR0062,7246.89,2024-02-24 10:15:00.000000,pune,chennai,food dining,,mobile,netbanking,96714.74,success,192.80.171.32,,False,True,True,False
TXN-615840C13924,USR0036,,2024-02-24 10:48:00.000000,chennai,chennai,travel,DEV-208E1804,atm,wallet,69241.55,success,192.246.188.168,,True,False,True,False
TXN-193BB001FEEE,USR0033,2340.8127902379965,2024-02-24 15:18:01.000000,ahmedabad,ahmedabad,fuel,DEV-EA6AF635,mobile,upi,159722.36,success,192.167.139.13,,False,False,True,False
TXN-A2E362483AB1,USR0005,6376.3510680451,2024-02-24 20:54:41.000000,hyderabad,hyderabad,utilities,DEV-9571BDB8,mobile,unknown,64259.59,success,192.92.217.76,,False,False,True,False
TXN-AEED50035D10,USR0069,1958.09,2024-02-24 21:14:46.000000,lucknow,lucknow,electronics,DEV-A93E7FCB,mobile,unknown,99284.0,success,192.38.168.197,,False,False,True,False
TXN-C875F4ABE2FA,USR0069,2377.34,2024-02-24 21:15:38.000000,lucknow,lucknow,electronics,DEV-8657F3E2,mobile,wallet,,failed,192.38.168.136,,False,False,True,False
TXN-D014D0430E9B,USR0069,2347.7209736185287,2024-02-24 21:32:14.000000,lucknow,lucknow,food dining,DEV-A93E7FCB,atm,wallet,121254.88,success,192.38.168.251,,False,False,True,False
TXN-902EB641AC7F,USR0062,5197.97,2024-02-25 02:47:44.703385,pune,pune,entertainment,DEV-5877E23E,atm,upi,91516.77,success,192.80.171.253,,False,False,True,False
TXN-CB2F1E31C3AE,USR0062,6786.834942422122,2024-02-25 03:23:58.113546,pune,pune,clothing,DEV-5877E23E,atm,unknown,84729.94,success,192.80.171.114,,False,False,True,False
TXN-FE2CF3AEC77A,USR0021,2630.038806082046,2024-02-25 12:38:39.000000,bengaluru,bengaluru,electronics,DEV-8F2A3284,atm,unknown,149555.48,success,192.83.126.73,,False,False,True,False
TXN-E91140A0B337,USR0005,7171.68,2024-02-25 17:09:37.000000,hyderabad,hyderabad,food dining,DEV-9571BDB8,atm,card,57087.91,success,192.92.217.111,,False,False,True,False
TXN-3B55E3FBAC76,USR0062,3757.0,2024-02-25 21:47:56.800520,pune,pune,electronics,,atm,wallet,80972.03,success,192.80.171.253,,False,True,True,False
TXN-70582FD44F05,USR0052,3521.386543742541,2024-02-26 09:07:41.000000,chennai,chennai,fuel,DEV-3F,mobile,netbanking,171036.06,success,192.175.64.183,,False,True,True,False
TXN-7163062EF50E,USR0021,4439.625506279589,2024-02-26 12:18:22.000000,bengaluru,bengaluru,healthcare,DEV-8F2A3284,atm,unknown,145115.85,success,192.83.126.168,,False,False,True,False
TXN-E2B0630F224D,USR0005,8905.285849133244,2024-02-26 12:23:19.000000,hyderabad,hyderabad,healthcare,DEV-9571BDB8,mobile,wallet,48182.62,success,192.92.217.110,,False,False,True,False
TXN-09C97C1A8F6A,USR0069,2672.7143498167743,2024-02-26 16:50:59.387741,lucknow,lucknow,electronics,DEV-8657F3E2,web,wallet,118582.16,success,192.38.168.146,,False,False,True,False
TXN-D8924D1A1EEA,USR0021,7362.49,2024-02-26 19:49:09.000000,bengaluru,bengaluru,grocery,,atm,upi,145115.85,failed,192.83.126.82,,False,True,True,False
TXN-4BF15079D658,USR0077,2086.33,2024-02-26 22:10:43.988300,mumbai,ahmedabad,food dining,DEV-E8D36609,atm,netbanking,81506.17,success,192.98.123.42,,False,False,True,False
TXN-901249147581,USR0077,1159.0292,2024-02-27 00:00:00.000000,chennai,chennai,utilities,DEV-C14E2CFB,atm,upi,80347.14,success,192.98.123.147,,False,False,True,False
TXN-8646183CAAF2,USR0069,1544.9034232244185,2024-02-27 01:56:07.000000,lucknow,ahmedabad,electronics,DEV-8657F3E2,mobile,wallet,,success,11.75.x.204,,False,False,False,False
TXN-3827E1843BAE,USR0069,1624.3733691866892,2024-02-27 05:09:57.040345,lucknow,lucknow,utilities,DEV-A93E7FCB,mobile,wallet,115412.89,success,192.38.168.17,,False,False,True,False
TXN-3CD40EE3AC8D,USR0005,8456.041468816313,2024-02-27 05:16:00.000000,hyderabad,hyderabad,unknown,,mobile,upi,48182.62,pending,not_an_ip,,False,True,False,False
TXN-3CC123A254E8,USR0036,9358.417273623689,2024-02-27 08:02:19.000000,chennai,chennai,travel,DEV-52192FFB,atm,wallet,59883.13,success,192.246.188.28,,False,False,True,False
TXN-4937B92698F1,USR0077,950.6000846267478,2024-02-27 14:48:38.000000,mumbai,mumbai,entertainment,DEV-E8D36609,atm,upi,79396.54,success,192.98.123.79,,False,False,True,False
TXN-0931CB8D1B67,USR0062,7145.50510817509,2024-02-27 21:30:36.155151,pune,pune,electronics,DEV-5877E23E,atm,upi,80972.03,failed,192.80.171.33,,False,False,True,False
TXN-A0D9CA4581DA,USR0027,7563.441886306597,2024-02-28 00:00:00.000000,dubai,dubai,clothing,DEV-E7B94D4C,mobile,netbanking,0.0,success,192.13.227.106,,False,False,True,False
TXN-5C5D6155F387,USR0071,4799.3217,2024-02-28 01:49:29.000000,kolkata,kolkata,t,DEV-52E838A1,atm,card,83057.55,success,192.206.119.47,,False,False,True,False
TXN-C1CDEDB4ED9B,USR0069,2273.326567874607,2024-02-28 05:08:44.396062,lucknow,lucknow,clothing,DEV-A93E7FCB,mobile,wallet,113139.56,success,192.38.168.140,,False,False,True,False
TXN-28B3834385D5,USR0018,,2024-02-28 06:04:10.000000,bengaluru,chennai,travel,ATO-7EB772E9,web,wallet,45778.37,success,246.82.124.200,,True,True,True,False
TXN-4820570DD19C,USR0021,5869.28,2024-02-28 10:10:00.000000,bengaluru,bengaluru,utilities,,web,upi,145115.85,failed,,,False,True,False,False
TXN-893821B3998F,USR0063,2957.6004907930833,2024-02-28 10:18:32.000000,kolkata,kolkata,travel,DEV-AE23C205,mobile,card,137998.04,success,,,False,False,False,False
TXN-8349BE846A4F,USR0062,4382.94,2024-02-28 10:25:00.000000,pune,pune,unknown,DEV-5877E23E,atm,netbanking,76589.08,success,192.80.171.30,,False,False,True,False
TXN-BB2DDC32212A,USR0069,2612.2043,2024-02-28 10:48:00.000000,lucknow,lucknow,fuel,DEV-8657F3E2,web,wallet,110527.35,success,192.38.168.207,,False,False,True,False
TXN-61AE95A595BE,USR0062,,2024-02-28 20:20:31.000000,pune,pune,fuel,DEV-5877E23E,atm,upi,76589.08,failed,192.80.171.42,,True,False,True,False
TXN-39CCF483A089,USR0052,3025.6388,2024-02-29 00:00:00.000000,chennai,chennai,electronics,DEV-3F4D7EA5,mobile,netbanking,168010.42,success,192.175.64.73,,False,False,True,False
TXN-B4E26168FE7F,USR0080,3232.1698063851004,2024-02-29 01:00:02.968560,mumbai,mumbai,travel,DEV-2A020351,web,card,132198.19,success,192.236.33.96,,False,False,True,False
TXN-0CB47B28AF7F,USR0035,11325.9796075414,2024-02-29 01:17:06.386548,hyderabad,hyderabad,utilities,DEV-EBE4B397,mobile,wallet,105759.72,success,192.253.100.34,,False,False,True,False
TXN-5A8D8DE6562F,USR0080,1616.02,2024-02-29 06:29:38.515374,mumbai,mumbai,clothing,,atm,card,130582.17,success,192.236.33.155,,False,True,True,False
TXN-94AAE569F143,USR0064,3289.121312152617,2024-02-29 10:47:00.000000,kolkata,kolkata,education,DEV-05AFA939,mobile,netbanking,162917.65,success,192.141.214.32,,False,False,True,False
TXN-DD067066E8C9,USR0080,4014.866245501249,2024-02-29 15:00:29.000000,mumbai,mumbai,travel,DEV-2A320A3B,web,wallet,126567.3,success,192.236.33.3,,False,False,True,False
TXN-9E4DCC56D6BA,USR0030,1103.62,2024-02-29 15:47:26.000000,singapore,singapore,utilities,DEV-03C732B7,web,netbanking,6815.78,success,not_an_ip,,False,False,False,False
TXN-DE39A85A8C5C,USR0071,4589.478455913034,2024-02-29 16:37:35.000000,jaipur,jaipur,utilities,DEV-52E838A1,mobile,wallet,78468.07,success,192.206.119.89,,False,False,True,False
TXN-3A17FD99DA47,USR0005,7437.0,2024-02-29 17:23:30.000000,hyderabad,hyderabad,fuel,DEV-9571BDB8,mobile,wallet,40744.65,success,192.92.217.224,,False,False,True,False
TXN-B76D49903DD3,USR0080,2625.21,2024-02-29 20:52:25.000000,mumbai,mumbai,utilities,DEV-2A020351,mobile,wallet,123942.09,success,192.236.33.85,,False,False,True,False
TXN-F9B08AFB0E96,USR0033,4320.126209188511,2024-02-29 22:48:25.000000,ahmedabad,ahmedabad,ent,DEV-7E39F756,mobile,upi,155402.24,success,192.167.139.101,,False,False,True,False
TXN-FE54F30EF322,USR0033,1692.0,2024-03-01 00:00:00.000000,ahmedabad,ahmedabad,travel,DEV-7E39F756,mobile,upi,153709.97,success,192.167.139.103,,False,False,True,False
TXN-4A309108AE2B,USR0046,7322.368697561138,2024-03-01 04:37:10.000000,chennai,chennai,unknown,NEW-658D5FB6,mobile,netbanking,0.0,success,241.8.140.165,,False,True,True,False
TXN-1E36C1337893,USR0064,3996.6280232182858,2024-03-01 05:35:17.000000,kolkata,kolkata,food dining,DEV-05AFA939,web,netbanking,158921.02,success,192.141.214.70,,False,False,True,False
TXN-89E53A1EC678,USR0077,3004.7772,2024-03-01 07:53:40.000000,mumbai,mumbai,entertainment,DEV-E8D36609,atm,upi,76391.76,success,192.98.123.120,,False,False,True,False
TXN-26441D1B8A5E,USR0064,6610.2,2024-03-01 17:05:53.000000,hyderabad,lucknow,clothing,DEV-8B07120E,mobile,unknown,152310.82,success,192.141.214.187,,False,False,True,False
TXN-1F5CFC48102A,USR0080,3576.9290778259283,2024-03-01 19:38:26.386396,mumbai,mumbai,food dining,DEV-2A020351,web,netbanking,120365.16,success,192.236.33.161,,False,False,True,False
TXN-0ED545FA378E,USR0064,5876.944481963927,2024-03-01 20:42:00.000000,kolkata,bengaluru,entertainment,DEV-5497468C,atm,netbanking,146433.88,success,192.141.214.26,,False,False,True,False
TXN-25316DF563D5,USR0016,1395.0823233214535,2024-03-01 22:13:45.000000,chennai,chennai,food dining,DEV-CC1C3D00,mobile,wallet,34801.41,success,192.17.99.31,,False,False,True,False
TXN-C25D9D1FBDAB,USR0021,509.2287526923419,2024-03-01 23:07:01.776045,bengaluru,bengaluru,entertainment,DEV-4E1D82BF,atm,upi,144606.63,success,192.83.126.201,,False,False,True,False
TXN-CE24C981699A,USR0062,3127.210207485467,2024-03-02 00:40:38.574416,pune,pune,education,DEV-5877E23E,atm,upi,73461.87,success,192.80.171.171,,False,False,True,False
TXN-8D1F154A6871,USR0071,2618.66,2024-03-02 01:36:44.000000,jaipur,jaipur,education,DEV-52E838A1,mobile,wallet,75849.41,success,192.206.119.138,,False,False,True,False
TXN-00857C790C38,USR0019,1269.39,2024-03-02 03:02:09.000000,delhi,delhi,entertainment,DEV-00E01FDD,web,netbanking,142710.24,success,192.196.46.185,,False,False,True,False
TXN-8A81AF410A91,USR0009,6017.800504842885,2024-03-02 05:45:05.000000,kolkata,kolkata,clothing,DEV-899D78E3,web,wallet,117228.5,success,192.91.54.159,,False,False,True,False
TXN-E3CB5CDF7112,USR0052,4501.36,2024-03-02 06:11:51.760338,chennai,chennai,unknown,,web,netbanking,159759.37,success,192.175.64.174,,False,True,True,False
TXN-B46446C53DD8,USR0016,1418.32,2024-03-02 06:42:35.000000,delhi,delhi,food dining,DEV-DAA00FDD,atm,wallet,34801.41,failed,192.17.99.43,,False,False,True,False
TXN-EE1BA27BEE03,USR0080,5948.5187891474925,2024-03-02 07:11:48.677055,mumbai,mumbai,healthcare,DEV-2A020351,web,unknown,114416.64,success,192.236.33.160,,False,False,True,False
TXN-E5A2FECDE268,USR0052,2851.238340741621,2024-03-02 07:22:02.000000,kolkata,kolkata,entertainment,DEV-3F4D7EA5,mobile,netbanking,156908.13,success,192.175.64.58,,False,False,True,False
TXN-80D279A02A07,USR0077,1574.9536024906256,2024-03-02 07:27:01.000000,mumbai,mumbai,utilities,DEV-C14E2CFB,atm,upi,74816.81,success,192.98.123.21,,False,False,True,False
TXN-FDA714097139,USR0063,2356.5593157283306,2024-03-02 08:16:00.000000,kolkata,kolkata,unknown,DEV-AE23C205,atm,card,135641.48,success,192.108.171.254,,False,False,True,False
TXN-D1437A6A4A1C,USR0002,938.3158589517042,2024-03-02 13:00:00.000000,jaipur,bengaluru,clothing,DEV-5E5EBD15,mobile,upi,86336.44,success,192.60.130.119,,False,False,True,False
TXN-05007CA62ABE,USR0023,2564.5724,2024-03-02 15:31:44.000000,lucknow,chennai,education,DEV-58413333,atm,upi,0.0,failed,192.197.33.163,,False,False,True,False
TXN-AC98EEA68875,USR0054,4459.449445668004,2024-03-02 22:03:10.000000,new york,new york,unknown,DEV-74E33BAA,atm,netbanking,0.0,success,not_an_ip,,False,False,False,False
TXN-667D5EB50AA4,USR0063,2929.144698644865,2024-03-02 23:05:15.000000,kolkata,kolkata,food dining,DEV-AE23C205,web,card,132712.34,success,192.108.171.187,,False,False,True,False
TXN-2E3C8BAA05FA,USR0021,1800.612079856211,2024-03-03 00:36:03.667031,bengaluru,bengaluru,healthcare,DEV-4E1D82BF,mobile,upi,142806.01,success,192.83.126.121,,False,False,True,False
TXN-CF2B0A0953A7,USR0029,3918.33,2024-03-03 04:45:18.000000,hyderabad,hyderabad,fuel,ATO-7EAB95C0,mobile,card,11284.29,success,59.148.2.123,,False,True,True,False
TXN-FB15C2F4C596,USR0028,1485.9230286536272,2024-03-03 09:28:00.000000,bangkok,bangkok,healthcare,DEV-382FE1B8,atm,upi,146844.75,success,11.71.61.210,,False,False,True,False
TXN-BA5A62D559F7,USR0072,12251.842882057488,2024-03-03 12:12:00.000000,jaipur,jaipur,entertainment,DEV-47E72641,atm,unknown,40065.43,success,192.115.230.76,,False,False,True,False
TXN-672518598DD4,USR0077,2250.81,2024-03-03 12:18:00.000000,mumbai,bengaluru,food dining,DEV-E8D36609,atm,netbanking,72566.0,success,192.98.123.67,,False,False,True,False
TXN-AF7C173DC0F9,USR0062,5918.080436872633,2024-03-03 12:49:02.000000,pune,pune,fuel,DEV-5877E23E,atm,upi,67543.79,success,192.80.171.165,,False,False,True,False
TXN-AD62B2B24D54,USR0080,2913.62,2024-03-03 12:50:35.793180,mumbai,mumbai,travel,DEV-2A320A3B,web,card,111503.02,success,192.236.33.188,,False,False,True,False
TXN-BE800ED8C151,USR0031,3262.0,2024-03-03 12:51:43.000000,mumbai,mumbai,fuel,DEV-A686371D,web,card,162647.88,success,192.187.87.15,,False,False,True,False
TXN-6E28006887AF,USR0031,3777.7557649809905,2024-03-03 15:31:42.000000,mumbai,hyderabad,fuel,DEV-A686371D,web,upi,158870.13,success,192.187.87.32,,False,False,True,False
TXN-23871A52A33A,USR0005,1782.3408,2024-03-03 18:18:54.000000,hyderabad,hyderabad,travel,DEV-9571BDB8,mobile,wallet,38962.31,success,192.92.217.148,,False,False,True,False
TXN-886DF54BB15C,USR0080,4195.500898232739,2024-03-03 23:49:34.000000,jaipur,jaipur,utilities,DEV-2A020351,web,netbanking,111503.02,pending,192.236.33.248,,False,False,True,False
TXN-4107B99A1898,USR0016,1141.5366197816645,2024-03-04 00:00:00.000000,delhi,delhi,healthcare,DEV-DAA00FDD,atm,wallet,33659.87,success,192.17.99.138,,False,False,True,False
TXN-72C32C1149C2,USR0071,2873.97,2024-03-04 05:07:59.039503,jaipur,jaipur,electronics,DEV-52E838A1,mobile,wallet,72975.45,success,,,False,False,False,False
TXN-5110B5A002A4,USR0072,11245.049799903236,2024-03-04 17:38:58.484859,jaipur,jaipur,grocery,DEV-8596#,atm,wallet,40065.43,pending,192.115.230.127,,False,True,True,False
TXN-64B1B2084C96,USR0063,4190.54,2024-03-04 18:33:50.000000,kolkata,chennai,clothing,DEV-F8951EBE,mobile,upi,128521.8,success,,,False,False,False,False
TXN-11650A26F88C,USR0065,4328.8888357503465,2024-03-04 22:58:30.000000,mumbai,mumbai,electronics,,web,netbanking,,success,999.168.1.1,,False,True,False,False
TXN-8D0535B3CF80,USR0021,6423.44,2024-03-04 23:06:03.203768,bengaluru,bengaluru,healthcare,DEV-CBA811D2,web,card,,success,192.83.126.91,,False,False,True,False
TXN-8A217684444D,USR0005,7850.958190215781,2024-03-05 00:00:00.000000,hyderabad,hyderabad,healthcare,DEV-9571BDB8,mobile,unknown,23526.39,success,192.92.217.8,,False,False,True,False
TXN-8238BFB13B4F,USR0077,1842.99,2024-03-05 00:08:00.000000,mumbai,mumbai,education,DEV-4F3D6DB0,atm,upi,70723.01,success,192.98.123.168,,False,False,True,False
TXN-66D073DD18F8,USR0016,1739.0,2024-03-05 07:28:01.000000,delhi,delhi,fuel,DEV-DAA00FDD,atm,card,31920.87,success,192.17.99.247,,False,False,True,False
TXN-B7095E9DF804,USR0005,7584.957037271415,2024-03-05 08:48:30.316520,hyderabad,hyderabad,utilities,DEV-9571BDB8,mobile,wallet,31377.35,success,192.92.217.30,,False,False,True,False
TXN-9F56535A9520,USR0069,967.4959058145377,2024-03-05 10:38:26.000000,lucknow,lucknow,healthcare,DEV-8657F3E2,mobile,wallet,108984.79,success,192.38.168.135,,False,False,True,False
TXN-3D1004EF2EDD,USR0069,1434.51,2024-03-05 17:57:51.000000,kolkata,ahmedabad,clothing,DEV-A93E7FCB,web,wallet,107550.28,success,192.38.168.90,,False,False,True,False
TXN-714064D3D566,USR0062,7919.29,2024-03-05 17:59:16.533877,pune,kolkata,utilities,DEV-5877E23E,mobile,netbanking,59624.5,success,192.80.171.33,,False,False,True,False
TXN-3424BBF63960,USR0021,5522.663904180792,2024-03-05 18:44:25.483293,bengaluru,bengaluru,grocery,DEV-8F2A3284,atm,upi,,failed,192.83.126.218,,False,False,True,False
TXN-70F7D04CECFD,USR0031,5376.599288598278,2024-03-05 20:37:00.000000,mumbai,mumbai,food dining,DEV-A686371D,web,upi,153493.53,success,52.11.x.214,,False,False,False,False
TXN-425F8C31F5DF,USR0080,2393.29,2024-03-05 21:16:00.000000,mumbai,mumbai,clothing,DEV-2A320A3B,web,upi,106111.01,success,192.236.33.36,,False,False,True,False
TXN-36848DF428CB,USR0071,796.36,2024-03-06 03:58:00.000000,jaipur,jaipur,education,DEV-52E838A1,mobile,wallet,72179.09,success,192.206.119.24,,False,False,True,False
TXN-5C289F74BD71,USR0064,6875.17,2024-03-06 06:07:00.000000,kolkata,kolkata,healthcare,DEV-8B07120E,atm,wallet,139558.7,success,192.141.214.123,,False,False,True,False
TXN-657DA2AE69DF,USR0051,663.7210902720722,2024-03-06 06:25:42.000000,jaipur,jaipur,travel,DEV-B2D3566B,web,wallet,70867.15,success,192.33.11.206,,False,False,True,False
TXN-C2B47EDA85FF,USR0064,7916.909164972403,2024-03-06 06:28:27.000000,kolkata,kolkata,grocery,DEV-05AFA939,web,netbanking,139558.7,failed,192.141.214.146,,False,False,True,False
TXN-12A1FEFF0726,USR0072,8611.4927,2024-03-06 09:36:57.000000,jaipur,jaipur,education,,atm,wallet,31453.93,success,,,False,True,False,False
TXN-665833DD7594,USR0002,837.5015327191229,2024-03-06 14:08:18.013223,jaipur,jaipur,education,DEV-5E5EBD15,mobile,upi,85498.94,success,192.60.130.121,,False,False,True,False
TXN-55A6122460E2,USR0080,4941.842110659487,2024-03-06 17:13:27.000000,mumbai,mumbai,fuel,DEV-2A020351,web,card,101169.16,success,192.236.33.144,,False,False,True,False
TXN-6A7A083055A9,USR0002,772.0,2024-03-06 19:45:46.088324,jaipur,jaipur,healthcare,DEV-5E5EBD15,web,wallet,84726.58,success,192.60.130.88,,False,False,True,False
TXN-11C7A4DF9430,USR0044,3715.0,2024-03-06 21:23:26.000000,jaipur,jaipur,clothing,DEV-C2F0F24E,atm,wallet,183270.12,success,192.73.41.87,3715.0,False,False,True,False
TXN-05247078ABD7,USR0069,1505.09,2024-03-06 21:34:09.000000,lucknow,lucknow,utilities,DEV-A93E7FCB,mobile,wallet,106045.19,success,192.38.168.211,,False,False,True,False
TXN-C906CA7CA275,USR0052,1966.8462930714409,2024-03-07 00:26:32.640620,chennai,jaipur,grocery,DEV-3F4D7EA5,atm,netbanking,152436.79,success,192.175.64.220,,False,False,True,False
TXN-4021DC914AB0,USR0069,2251.9393472766783,2024-03-07 05:32:15.000000,lucknow,lucknow,clothing,DEV-8657F3E2,mobile,netbanking,103793.25,success,192.38.168.4,,False,False,True,False
TXN-3F7AC45AACF4,USR0072,9553.46722024182,2024-03-07 11:35:10.327922,jaipur,jaipur,travel,DEV-47E72641,atm,wallet,21900.47,success,192.115.230.130,,False,False,True,False
TXN-10C6202BF2E3,USR0071,4967.339784400625,2024-03-07 17:57:41.000000,jaipur,jaipur,healthcare,DEV-52E838A1,mobile,card,67211.75,success,192.206.119.65,,False,False,True,False
TXN-FEB699B1B421,USR0062,2910.0,2024-03-07 18:03:30.000000,pune,pune,travel,DEV-5877E23E,web,netbanking,59624.5,failed,192.80.171.94,,False,False,True,False
TXN-BD2021455AA3,USR0072,9945.87763763233,2024-03-07 20:28:00.000000,jaipur,jaipur,healthcare,DEV-47E72641,atm,wallet,21900.47,failed,192.115.230.103,,False,False,True,False
