transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,is_fraud
TXN-FA85BC5E5AE1,USR00004,,2024-03-21T07:23:15,delh!ø,delhi,,DEV-169CD319,tablet,CARD,40849.57,SUCCESS,,,0
TXN-8A587B828EF0,USR00075,3382.079,2024-03-30T18:22:04,kolkata⚠,bangalore,Food,,desktop,Wallet,,failed,100.87.66.220,,0
TXN-3708B01A4766,USR00145,Rs 2406,2024-03-10T13:42:36,delhiß,hyd,Electronics,,desktop,CARD,248119.45,pending,201.9.28.164,,1
TXN-54C812B4A33D,USR00207,5461.4539,2024-02-23T10:14:43,ahmedabad∆,mumßai,Elec⚡,DEV-CC3563E1,tablet,CARD,85472.75,success,3.247.5.59,,1
TXN-2A8B43812299,USR00273,9888.28,2024-01-27T20:58:29,JAI⚠,chennai,Travel,,,CARD,30191.86,SUCCESS,211.14.155.86,,0
TXN-6D33FA24B5C7,USR00005,,2023-12-28T13:45:48,delhi,mumbai,Groceries,,mob!le,NetBanking,123741.16,SUCCESS,,,0
TXN-F9F375B2A96E,USR00234,₹4721,06/20/2024 12:33 AM,mumßaiß,hyd,,DEV-28BABBA0,desktop,CARD,,pending,254.96.161.139,,0
TXN-641EDFCEF568,USR00058,₹10333,2024-04-22T02:19:47,chennai⚠,ahmedabad,Fashion,DEV-65A32A99,desktop,UPI,124579.57,pending,166.58.162.51,,0
TXN-12062A9E45FE,USR00084,10895.17,2024-01-08T01:00:34,bangaloreß,delh!,Gaming,DEV-56549368,mob!le,,62990.03,success,136.140.144.24,,0
TXN-35FE7FA28473,USR00114,14794.9639,2024-02-02T14:59:54,hydø,delh!,Travel,DEV-78DD6AEE,desktop,Card,10316.95,success,108.61.23.71,,0
TXN-B98E29AA9227,USR00251,,2024-05-29T16:44:47,pune⚠,ahmedabad,Trav#,DEV-A0ABF6DC,,NetBanking,39879.77,failed,118.230.12.138,,0
TXN-FD209D282C8E,USR00285,12259.39,2023-12-21T23:41:26,mumßai,delhi,Groceries,DEV-5D3F4B29,mob!le,Card,150372.23,success,65.245.126.106,,0
TXN-46F2836F2F67,USR00384,9362.49,2024-01-20T07:07:59,delhiß,hyd,,DEV-125BC360,,upi,244969.68,SUCCESS,215.26.253.107,,1
TXN-B047DAE28742,USR00273,₹11383,2024-05-01T03:40:53,delh!⚠,ahmedabad,Travel,DEV-4B3A155F,tablet,NetBanking,,success,130.54.51.40,,0
TXN-88C9B0E95F97,USR00231,18192.2146,2024-04-24T11:35:21,bangaloreß,JAI,Elec⚡,DEV-062F769C,,CARD,226415.73,SUCCESS,238.92.236.200,,0
TXN-FE3E2C543A1A,USR00126,Rs 6110,2024-03-22T20:58:23,hyd∆,hyd,Elec⚡,DEV-1C97A952,mobile,NetBanking,6677.39,pending,246.173.33.208,,0
TXN-FD7938777C94,USR00127,₹4194,2024-06-14T18:15:20,delh!ß,chennai,Travel,DEV-5819B04A,desktop,Wallet,181435.76,pending,119.130.134.8,,0
TXN-AAE70F9C001A,USR00044,8130.8189,2024-03-18T04:34:12,kolkataø,JAI,Electronics,DEV-59669CF2,tablet,Card,271113.9,success,999.999.1.1,,0
TXN-EF01A65EF033,USR00284,Rs 5740,2024-06-09T01:54:30,bangalore,delhi,Elec⚡,,mob!le,Wallet,80483.77,success,227.21.212.54,,0
TXN-CEA38B842413,USR00282,8519.52218888,2024-02-25T11:16:06,mumßaiø,delhi,,DEV-F2DD5B34,mobile,NetBanking,97250.43,pending,206.174.216.168,,0
TXN-BFA272378772,USR00141,,2024-06-16T07:36:14,hyd⚠,ahmedabad,Electronics,DEV-5212E9AF,desktop,Wallet,,pending,197.90.118.152,,0
TXN-1276490F62C2,USR00033,unknown,2024-02-19T00:08:08,chennaiß,pune,Fashion,DEV-9E479CEF,tablet,CARD,,failed,21.143.107.99,,0
TXN-9753512A308F,USR00150,,19-06-2024 19:58,JAI,mumbai,Travel,DEV-06A64256,,CARD,,SUCCESS,999.999.1.1,,0
TXN-8EAFF79AF0F4,USR00164,5249.01076665,2024-02-23T00:20:02,ahmedabad⚠,ahmedabad,Trav#,DEV-9C0F6390,desktop,,62020.11,pending,147.117.83.45,,1
TXN-A511432342F7,USR00128,unknown,2024-05-08T06:55:56,bangaloreø,delhi,Gaming,DEV-E08026ED,tablet,Card,106839.09,SUCCESS,999.999.1.1,,0
TXN-C737BA351A54,USR00266,₹10656,2024-04-06T04:57:09,delh!ø,delhi,Elec⚡,,mobile,upi,221870.66,failed,,,1
TXN-FC5D74D603F6,USR00116,15618.07157869,01/18/2024 11:12 PM,hydß,mumbai,Gaming,DEV-EC9A7045,mob!le,NetBanking,43902.6,SUCCESS,136.62.46.223,,0
TXN-6BAA62D91BCC,USR00303,₹15723,15-03-2024 20:47,puneß,ahmedabad,Fashion,DEV-BF27D007,mobile,NetBanking,-1743.93,success,48.123.116.232,,0
TXN-7345E78F2330,USR00067,Rs 15873,2024-03-04T12:12:26,JAIø,delhi,Elec⚡,DEV-3E68A5FF,mob!le,Wallet,281859.25,pending,234.43.3.85,,1
TXN-4FE4D583378E,USR00166,18580.4,2024-06-15T04:39:59,mumßai,kolkata,Fashion,DEV-102BC7E1,mob!le,NetBanking,173905.91,failed,133.194.56.234,,0
TXN-DFAE1B78B2CD,USR00241,Rs 15645,2024-03-02T08:18:28,kolkata⚠,ahmedabad,,,,UPI,-3422.04,SUCCESS,178.50.249.98,,0
TXN-E77E862C10DF,USR00197,11369.6167,2024-01-12T06:09:40,kolkata⚠,chennai,Gaming,DEV-FA8317A6,mobile,UPI,145099.53,failed,102.91.141.183,,0
TXN-32275461316F,USR00185,Rs 5859,2024-05-26T13:50:48,ahmedabadß,chennai,Elec⚡,DEV-F761BA0A,mobile,,213639.27,failed,,,0
TXN-1EFC618ACE7F,USR00046,,2024-01-21T14:39:46,bangalore,delh!,Gaming,,,Wallet,122948.16,pending,195.178.74.147,,0
TXN-492E08AD1993,USR00045,8927.44236078,17-01-2024 16:26,delhi,kolkata,Fashion,DEV-331F8A2A,,Card,86095.21,SUCCESS,224.100.123.179,,0
TXN-5257049419D8,USR00240,1361.2909872,2024-01-26T07:05:18,hydß,JAI,Gaming,DEV-D4D0B7B2,desktop,NetBanking,112101.12,failed,41.88.180.224,,0
TXN-B12EED6FAAF3,USR00056,271.70067646,2024-04-19T10:40:21,chennai,hyd,Food,DEV-78DDE35A,desktop,,175848.34,failed,18.238.125.204,,0
TXN-A22E992BABBD,USR00058,,2024-06-27T14:55:27,kolkataß,mumbai,Trav#,DEV-16D9A07C,tablet,,226063.62,failed,62.144.47.65,,0
TXN-1908D0DD68B7,USR00247,15365.17,2024-04-11T08:43:28,pune⚠,JAI,Gaming,,mobile,Wallet,95119.99,SUCCESS,37.182.233.36,,0
TXN-EF479334867A,USR00043,,2024-01-17T21:14:30,delhi⚠,bangalore,Food,DEV-0F07D28C,desktop,upi,160393.13,failed,,,0
TXN-32864FE2DC4C,USR00031,9106.4906,2024-02-09T14:22:01,ahmedabad⚠,delh!,Gaming,DEV-D043D37A,tablet,CARD,52064.4,failed,156.111.33.106,,0
TXN-8D0955BC214D,USR00314,8668.8678728,2024-04-14T23:17:57,JAI⚠,delhi,Groceries,,tablet,CARD,170883.46,success,138.89.245.172,,0
TXN-9353796AD813,USR00079,12439.9,2024-02-12T21:15:23,delh!∆,bangalore,,,tablet,NetBanking,,SUCCESS,13.228.128.154,,0
TXN-CC8E89C243AB,USR00017,8135.77995076,2024-05-21T06:21:02,JAI∆,pune,Gaming,,desktop,Card,203461.51,success,10.156.138.174,,0
TXN-6BF73D4FC7AC,USR00324,₹2611,2024-06-15T10:36:42,chennai⚠,bangalore,Food,DEV-BAFF7BB0,tablet,NetBanking,57937.38,pending,69.180.129.12,,0
TXN-701ADDCAEA55,USR00320,₹3737,04/02/2024 05:02 PM,hyd,mumbai,Fashion,DEV-3C2BD8CD,desktop,UPI,4808.13,SUCCESS,35.46.242.136,,0
TXN-428E52C34C97,USR00023,₹19267,2024-05-24T03:40:35,delh!∆,pune,Electronics,,tablet,,-3191.41,failed,48.158.241.45,,0
TXN-3B2B89360199,USR00253,16715.4067,2024-04-21T23:26:55,mumbai⚠,mumbai,Trav#,DEV-11248A2D,mobile,upi,203383.83,failed,,,0
TXN-518DAB2E2F41,USR00186,Rs 12738,2024-05-04T00:04:10,hyd⚠,delhi,,DEV-674D26C8,desktop,UPI,197320.27,pending,248.128.152.138,,0
TXN-E6ED18C27F0F,USR00400,₹10424,2024-03-17T17:22:49,mumbai,mumbai,,DEV-00706A22,mobile,CARD,231762.78,pending,102.62.239.3,,0
TXN-D446F45A4EAB,USR00111,9563.11008193,2024-01-14T14:01:52,bangalore∆,bangalore,Elec⚡,DEV-60D38113,mobile,NetBanking,,failed,,,0
TXN-06699BBB03AA,USR00134,5469.02,2024-04-29T04:24:15,hyd⚠,ahmedabad,Gaming,DEV-1CDF0016,mobile,CARD,143014.83,SUCCESS,189.31.95.128,,0
TXN-9FE5AB83E634,USR00180,₹15916,16-05-2024 12:03,kolkataß,delhi,Electronics,DEV-1CEE52B9,,UPI,70551.39,SUCCESS,55.241.86.158,,0
TXN-5D8C91999A5C,USR00378,14825.54616833,2024-05-21T05:58:28,puneß,delhi,Trav#,DEV-B914B0E5,desktop,upi,227680.88,success,250.84.24.10,,1
TXN-BBFA5E4301AF,USR00305,unknown,2024-02-22T12:01:56,chennai∆,hyd,Electronics,DEV-97147E40,desktop,,-1347.11,pending,18.137.86.48,,0
TXN-9145E2C6B9A8,USR00043,₹13160,2024-01-22T09:07:35,mumbaiß,delh!,Food,DEV-85C03124,mobile,NetBanking,255833.45,pending,47.230.190.179,7501.09484789,0
TXN-C0CF502A9D9A,USR00237,1393.2991,2024-06-05T03:02:33,chennaiß,hyd,Travel,DEV-4B22D9AE,tablet,Card,31751.74,pending,,,0
TXN-AD1E0FF367D1,USR00061,2614.95931403,2024-03-03T01:01:07,pune∆,pune,Groceries,DEV-0E4A17A9,,upi,121382.19,success,23.86.229.244,,1
TXN-AF7F97C50698,USR00391,₹5844,2024-06-08T15:35:46,mumbai∆,bangalore,Groceries,DEV-3094B8DB,mobile,NetBanking,298640.22,pending,31.6.65.27,,0
TXN-9C4B3BC7F05E,USR00031,₹19684,2024-04-18T15:03:08,delh!,delh!,Electronics,DEV-462163FA,desktop,upi,122955.18,success,178.182.70.164,4015.06,0
TXN-AF1D7CEC9D13,USR00057,unknown,2023-12-31T00:42:49,kolkata⚠,mumßai,Groceries,DEV-3F427A7B,mobile,NetBanking,278301.28,pending,,,0
TXN-9A1DFE11DD50,USR00214,14399.07190482,27-02-2024 05:05,chennaiß,JAI,Elec⚡,,tablet,upi,60268.93,failed,181.253.150.255,,1
TXN-AFBBF63D727D,USR00325,₹14685,30-01-2024 10:44,kolkata⚠,delhi,Gaming,,desktop,UPI,32852.84,SUCCESS,abc.def.ghi.jkl,,0
TXN-64D8B6763551,USR00150,4861.92,2024-01-31T01:49:31,kolkata,bangalore,Fashion,DEV-A45EC2D0,mob!le,Card,58757.83,pending,132.105.98.28,,0
TXN-9568850B59E3,USR00377,,2024-04-14T02:06:56,mumbai,delhi,Food,DEV-4A8B9C1A,mobile,upi,224298.98,pending,43.79.78.113,,0
TXN-A27196D32C6B,USR00339,6763.03,2024-01-02T15:19:09,puneß,delhi,Elec⚡,,desktop,Wallet,186177.99,SUCCESS,151.95.100.88,,0
TXN-791EC0E290E4,USR00147,8601.17793535,2024-05-30T09:33:56,delhi⚠,delhi,Elec⚡,,tablet,NetBanking,88668.19,success,999.999.1.1,,0
TXN-0F20F41BE420,USR00276,Rs 11858,2024-01-26T17:44:20,kolkata∆,chennai,Electronics,DEV-48E3ECEE,tablet,CARD,47771.49,failed,217.50.28.78,,1
TXN-91E23C0BBC1B,USR00374,4171.97737263,2024-05-13T06:00:25,hyd⚠,JAI,Elec⚡,DEV-795691CD,tablet,Wallet,100279.77,failed,6.76.220.174,,1
TXN-E223C76AF4DF,USR00155,unknown,2024-01-03T11:30:55,chennai,chennai,Trav#,DEV-C542E3D0,,Card,186567.84,pending,,,0
TXN-6995A8FDF7D7,USR00235,Rs 4727,10-05-2024 08:41,delhi∆,mumßai,Gaming,DEV-311C0588,tablet,UPI,,failed,164.168.186.213,,1
TXN-EA4F27CAC421,USR00378,₹11310,2024-01-30T11:45:45,delhiß,bangalore,Food,,mob!le,CARD,53383.07,pending,71.144.181.252,,0
TXN-77277D72361F,USR00225,3852.71267094,2024-02-09T07:50:58,delhi∆,delh!,,DEV-4F9F32B3,desktop,Wallet,53895.94,SUCCESS,46.143.40.231,,0
TXN-33E88D2B1003,USR00131,,05-03-2024 22:39,ahmedabadø,JAI,,DEV-F753CDDA,mobile,,85719.67,success,20.39.68.5,,0
TXN-D5EAAA7B198A,USR00331,12906.8134,2024-05-29T07:40:49,hydß,delhi,Elec⚡,DEV-73101D38,tablet,,75344.91,SUCCESS,16.16.50.182,,0
TXN-AFF63EE5F590,USR00364,19918.0082,2024-06-28T06:51:09,delhiø,delh!,Electronics,DEV-D2FB98B6,tablet,upi,,success,109.158.76.9,,0
TXN-E3C4A5B46B56,USR00362,,2024-01-25T01:12:23,mumbai⚠,mumßai,Trav#,DEV-E993C210,desktop,Card,225102.07,failed,999.999.1.1,,0
TXN-AA72D6F9815E,USR00261,800.89797034,2024-05-27T21:26:49,kolkataø,mumbai,Travel,DEV-2260E534,desktop,Wallet,35598.48,failed,198.192.68.9,,0
TXN-E36F9E96BDD2,USR00242,9482.15259921,2024-02-25T16:55:53,ahmedabad,mumbai,Travel,DEV-3CD6568D,mob!le,Wallet,199097.59,failed,abc.def.ghi.jkl,,1
TXN-F0A5340AFD91,USR00306,,2024-04-26T05:53:07,ahmedabadß,mumßai,Fashion,DEV-B3D46E67,mob!le,Wallet,176760.2,failed,43.41.208.237,,0
TXN-8769CC7841A5,USR00350,17452.7112,2024-02-09T17:48:16,ahmedabad∆,chennai,Travel,DEV-D3E8B1C0,tablet,,24499.97,success,244.119.193.222,,0
TXN-1B24F6BFA2D1,USR00327,17415.06,2024-06-10T16:49:03,hyd∆,kolkata,Food,DEV-4DDB1FC4,mobile,Wallet,49582.67,SUCCESS,207.255.6.193,,1
TXN-921D5478D763,USR00118,3742.98072733,2024-04-20T23:15:42,mumbaiø,delh!,Elec⚡,DEV-D17B7EAA,,NetBanking,130613.28,success,abc.def.ghi.jkl,unknown,0
TXN-2285475D0CB9,USR00243,8623.31,2024-04-26T06:43:06,JAI⚠,bangalore,Trav#,DEV-B301AD2A,mobile,upi,162517.6,success,193.70.198.189,,1
TXN-06F01FD29517,USR00142,12251.9739,30-12-2023 11:22,JAIß,kolkata,Elec⚡,DEV-51A75CA6,,Card,224341.48,success,194.157.51.200,,0
TXN-A051FD31D85F,USR00226,₹19263,2024-05-19T05:25:57,kolkata∆,chennai,Electronics,DEV-35FC830B,mobile,UPI,299947.35,SUCCESS,61.250.93.176,,0
TXN-10DDAA755F3E,USR00392,₹14918,2024-01-25T16:00:18,mumbai∆,mumbai,Gaming,DEV-D2DAA683,tablet,Card,,pending,243.94.192.127,,0
TXN-B24F851CF539,USR00342,₹3920,2024-02-12T20:46:21,ahmedabad∆,delhi,Food,,,Wallet,,pending,175.26.87.102,,0
TXN-D5E25D26DFBC,USR00276,₹8817,2024-03-29T11:09:31,mumßaiß,hyd,Gaming,DEV-52185007,,Wallet,157798.29,pending,199.139.155.32,,0
TXN-329A034A6E95,USR00193,,2024-05-11T12:37:12,bangaloreß,chennai,Fashion,DEV-AB131455,,Card,47311.52,failed,70.55.145.183,,0
TXN-DBBEB4AB8AD1,USR00291,5899.028,2024-06-11T09:37:53,hyd∆,pune,,DEV-D58B4A37,tablet,CARD,258698.99,pending,72.166.144.177,,1
TXN-059747BA8C99,USR00050,10228.4309,2023-12-25T17:07:48,pune∆,hyd,Gaming,DEV-D403FE9F,desktop,Card,121958.05,SUCCESS,117.3.170.175,,0
TXN-FDB3AC9D589A,USR00289,5762.16,12/21/2023 04:49 AM,bangaloreß,hyd,Elec⚡,DEV-DE7A49DA,desktop,Card,,SUCCESS,abc.def.ghi.jkl,,0
TXN-5262419EB16C,USR00172,-252.43,2024-05-24T07:23:41,delh!,JAI,Electronics,DEV-9CBA14AF,,Card,,pending,abc.def.ghi.jkl,,0
TXN-81917BC2C95F,USR00147,,02/08/2024 08:15 AM,delhi⚠,chennai,Fashion,DEV-CC00A4F9,mob!le,upi,252104.13,SUCCESS,241.36.47.126,,0
TXN-0B637FA9A4BE,USR00115,9342.38,2024-01-28T17:35:26,mumßaiø,chennai,Elec⚡,DEV-75CB567E,tablet,Wallet,29856.47,failed,111.109.96.236,,1
TXN-BED0505DDA5C,USR00199,unknown,2024-03-24T00:14:38,JAIß,hyd,Electronics,DEV-019A25CE,mob!le,Card,167521.11,success,55.103.204.54,,0
TXN-9D274B1B98BC,USR00345,5436.14676394,27-12-2023 12:43,kolkataß,mumbai,Electronics,,mob!le,Card,281174.48,pending,45.28.79.173,,0
TXN-D548F1738DFB,USR00210,₹8892,2024-05-27T20:26:08,delh!,chennai,Electronics,DEV-E34E7EC5,mob!le,Card,285319.8,pending,118.7.44.131,12838.63601581,0
TXN-324DAF6D4024,USR00023,₹9778,2024-06-02T16:38:02,mumbaiß,delhi,Electronics,DEV-396C3133,mobile,,,SUCCESS,242.185.211.120,12935.6576,0
TXN-B226DAB7F1F8,USR00069,7240.9255,2023-12-31T04:19:47,mumßaiø,ahmedabad,Trav#,DEV-B426AA80,mob!le,NetBanking,77330.1,failed,235.111.166.177,8907.1399,0
TXN-A7FD363EB89D,USR00238,5839.00591214,2024-04-24T13:43:14,delh!ß,bangalore,Food,DEV-DB9F46DF,tablet,CARD,166359.32,SUCCESS,74.35.249.163,,1
TXN-58B5225D020A,USR00004,unknown,2024-04-30T23:28:09,mumbai,ahmedabad,Fashion,DEV-0A3472E5,,Card,197744.42,failed,251.186.215.173,,0
TXN-F53315340BFE,USR00012,Rs 10157,2024-02-09T06:57:16,pune∆,mumbai,Fashion,,mob!le,Wallet,196860.05,failed,19.55.84.185,,0
TXN-1D546BEE6903,USR00243,3431.89,2024-02-28T03:06:12,hyd,mumßai,Gaming,DEV-F9F1D9A2,desktop,upi,113747.33,SUCCESS,117.47.93.83,9672.2535,0
TXN-288A3D60A0D5,USR00226,,2023-12-23T14:23:27,mumbai,JAI,Food,DEV-D99BDA22,tablet,UPI,,success,29.67.83.48,,0
TXN-EA4E5F0F821E,USR00270,₹3971,2024-01-16T09:11:55,delhi⚠,ahmedabad,Gaming,DEV-922B6C24,tablet,upi,101983.36,failed,211.163.192.151,,0
TXN-40C48B67AF02,USR00177,₹1615,2024-01-05T11:00:13,JAI⚠,JAI,Trav#,DEV-5679077F,desktop,,17603.79,failed,13.52.107.210,,0
TXN-DBB296D909BF,USR00294,₹18918,2024-05-02T10:54:54,JAI⚠,delhi,Gaming,DEV-8284B2F4,mobile,,150503.2,success,171.226.229.247,,0
TXN-664597E88356,USR00177,₹17113,2024-04-02T12:29:09,hyd,JAI,Travel,DEV-BD648B96,mobile,UPI,,SUCCESS,146.63.134.92,,1
TXN-D7A20D6C7D0E,USR00242,6741.84930293,2024-02-03T18:34:45,chennai⚠,delhi,Gaming,DEV-85E2CCB4,desktop,upi,170443.0,pending,201.74.7.41,,0
TXN-D078BC9BE0F8,USR00124,₹10166,2023-12-22T02:51:14,bangalore,mumbai,Gaming,DEV-EFF96498,,,,pending,113.98.99.5,,0
TXN-A7955A8ED6DA,USR00372,Rs 1664,2024-01-16T15:47:03,delhi∆,JAI,,DEV-52682690,mob!le,CARD,140142.29,SUCCESS,999.999.1.1,,0
TXN-38AB245BFF06,USR00321,Rs 19041,01/08/2024 02:07 AM,mumßaiø,bangalore,Trav#,DEV-A3F88C54,tablet,NetBanking,,SUCCESS,,,1
TXN-1CDFE741B315,USR00016,3608.62,2024-04-24T02:34:22,bangalore⚠,bangalore,Electronics,DEV-1E0BDE6C,mob!le,NetBanking,297919.32,success,,,0
TXN-E659EDC0DC7F,USR00192,11293.85945262,2024-05-29T04:38:20,bangalore∆,chennai,Groceries,DEV-37315372,,Wallet,191990.59,SUCCESS,242.114.39.131,,0
TXN-C40F0E3D7E60,USR00189,3047.38316555,2024-02-07T10:03:27,bangalore,delhi,Travel,DEV-122979A7,tablet,UPI,10430.55,pending,28.186.27.110,,1
TXN-A43BEB2F3447,USR00387,14261.1816,2023-12-25T19:46:57,JAI⚠,mumbai,,DEV-66F3FAAE,,Wallet,295167.75,pending,33.134.55.82,,0
TXN-F812312C5EAD,USR00193,,2024-02-21T03:21:37,delh!ø,delhi,Food,DEV-E9FB4E11,mob!le,,,pending,243.198.2.253,,0
TXN-CE2373CCA60E,USR00194,₹-117,invalid_date,mumbai,bangalore,Travel,DEV-E4D3DF9B,mobile,UPI,52942.65,success,164.204.127.8,,0
TXN-687AF54C9F65,USR00165,6451.5,2024-06-16T01:08:46,ahmedabad,chennai,,DEV-FD8F8793,mobile,CARD,12731.5,failed,123.160.209.158,,0
TXN-B4DA785D6261,USR00367,2260.8828,2024-04-12T10:25:14,delhiß,bangalore,Elec⚡,DEV-994E1A8C,,Card,167466.17,pending,148.170.175.24,,0
TXN-F254AF6B80F3,USR00030,9879.2819,2024-05-29T05:19:38,puneß,pune,Electronics,DEV-6715C138,mob!le,UPI,179582.14,success,149.59.65.154,,0
TXN-7699E50C13EB,USR00106,17109.08354645,2024-02-04T21:26:17,hyd,kolkata,Food,DEV-19E2218B,mobile,UPI,86793.9,SUCCESS,180.63.182.227,,0
TXN-B1110789811C,USR00363,13786.5717,2024-01-30T12:51:32,JAI,chennai,Food,DEV-675B591A,mobile,Wallet,205612.77,failed,231.188.181.95,,0
TXN-D8474BA6788E,USR00134,7898.58696904,2024-05-13T01:57:22,delhi,JAI,Elec⚡,DEV-33F3E059,desktop,UPI,210297.86,pending,193.121.166.204,,0
TXN-F6BD1112215B,USR00259,,2024-02-17T06:19:32,hydø,chennai,Trav#,,,upi,268428.63,SUCCESS,42.71.134.128,,1
TXN-FAFA52B6BC45,USR00219,,invalid_date,bangaloreø,chennai,Gaming,DEV-70684762,,upi,140856.09,SUCCESS,,,1
TXN-5B01635C78C4,USR00012,₹1032,2024-02-19T09:40:46,kolkata⚠,hyd,Gaming,DEV-BDDA3264,,upi,159065.69,SUCCESS,187.129.67.61,,0
TXN-C9C807BB2D12,USR00166,₹8220,2024-05-09T23:43:56,bangalore,delh!,Groceries,,mobile,CARD,1072.2,success,224.141.148.141,,0
TXN-26183FB34CD8,USR00270,13880.27369277,2024-04-27T15:08:14,hydß,hyd,Electronics,DEV-0BA5A1C0,,Wallet,-1477.6,SUCCESS,199.88.131.234,,0
TXN-39821052CA74,USR00231,₹16055,31-03-2024 13:39,ahmedabad,pune,Trav#,DEV-AF35A905,tablet,UPI,145615.27,SUCCESS,112.204.21.87,,1
TXN-3AA3573D4F51,USR00260,15757.205,10-01-2024 08:01,pune⚠,delh!,Groceries,DEV-E652543A,,,10051.5,failed,8.207.196.204,,1
TXN-1405918C2B15,USR00081,3498.37899045,2024-03-15T04:43:18,mumßai,delh!,Elec⚡,DEV-5D45456A,tablet,Wallet,,SUCCESS,120.30.88.212,,0
TXN-1E4CC073DAF4,USR00028,Rs 338,2024-05-18T13:13:47,JAI,kolkata,Fashion,,desktop,UPI,232246.2,SUCCESS,68.227.51.48,,0
TXN-DBC525EBFB93,USR00343,Rs 10749,2024-05-06T09:22:18,ahmedabadß,mumbai,Food,DEV-602ED83F,desktop,Wallet,151505.28,failed,247.126.97.154,,0
TXN-6A9BAC16E0AB,USR00115,17850.8588,2024-01-05T01:48:14,bangalore,hyd,Elec⚡,DEV-6E026CFC,mobile,NetBanking,32939.53,SUCCESS,70.2.24.144,,0
TXN-CD9FE21AC68F,USR00244,,2024-02-05T15:50:00,bangalore∆,bangalore,Fashion,DEV-2F1D312B,mobile,CARD,38778.38,SUCCESS,97.53.185.154,,0
TXN-6D805E8EA438,USR00116,6725.721,2024-02-10T06:20:06,kolkata∆,kolkata,Trav#,DEV-0FA78A8C,tablet,Card,184174.28,failed,,,0
TXN-8D5267F92AAC,USR00242,₹1786,2024-03-06T02:17:16,puneø,bangalore,Trav#,DEV-A25B2E3B,tablet,Card,196684.72,pending,abc.def.ghi.jkl,,0
TXN-A6F6B4EF8419,USR00090,5054.3148,2024-04-08T14:16:59,mumbaiø,chennai,Travel,DEV-B8F6BFFB,desktop,UPI,14403.07,pending,178.249.240.148,,0
TXN-D066E3C053F9,USR00173,,2024-03-31T04:27:12,mumbaiß,kolkata,Fashion,DEV-6E0CA10C,mob!le,upi,100284.91,pending,999.999.1.1,,0
TXN-FA8B740833C2,USR00242,,2024-05-11T20:09:45,kolkataß,JAI,Travel,DEV-88260126,desktop,NetBanking,224145.15,failed,90.165.1.23,6586.2309,0
TXN-49CE1D87190C,USR00126,unknown,2024-01-11T21:29:25,delh!ø,kolkata,Food,DEV-90CC85C8,desktop,NetBanking,187955.91,pending,254.37.253.132,,0
TXN-6C7C201A2C0E,USR00125,10219.53015902,2024-03-19T16:12:05,JAIß,delh!,Elec⚡,DEV-1213B50C,mobile,upi,202143.89,SUCCESS,232.19.12.54,,0
TXN-82B7262A02F0,USR00218,18259.63,2024-05-30T16:51:36,delh!ø,JAI,Gaming,DEV-18AC33B4,tablet,upi,25984.64,pending,155.6.16.18,,0
TXN-E5B7B271284F,USR00223,1648.03,2024-05-19T13:51:23,pune,kolkata,Fashion,DEV-43660F07,tablet,UPI,139636.91,success,62.166.161.137,,0
TXN-9991226C9981,USR00178,₹11566,11-03-2024 21:47,ahmedabad⚠,bangalore,Gaming,DEV-F3A6C541,tablet,UPI,58190.78,SUCCESS,39.161.12.143,,0
TXN-B1A4FB8CC971,USR00305,,2024-04-14T14:39:57,kolkataß,mumbai,Food,,mobile,CARD,195984.94,pending,73.58.108.2,,1
TXN-24C37DBCD8F1,USR00312,Rs 4417,2024-02-26T08:33:48,mumbai,pune,Electronics,DEV-EB661EDF,mobile,upi,122104.38,failed,113.79.103.75,,0
TXN-FE0510967DCF,USR00361,7548.09164304,2024-05-15T00:58:04,hyd⚠,bangalore,,DEV-99B95354,desktop,upi,113075.14,SUCCESS,10.43.250.249,,1
TXN-C1AAB5E2B952,USR00312,8705.16423846,2024-06-10T11:17:47,mumßai,mumßai,Groceries,DEV-4C0A7805,tablet,Card,136996.58,success,68.172.231.25,,0
TXN-AA65EC0DE5FD,USR00358,12819.7,09-03-2024 17:39,delh!ß,bangalore,Food,DEV-B58520F3,desktop,Card,144801.44,pending,170.24.52.158,,0
TXN-DC3AB6F728B5,USR00316,unknown,2024-05-19T14:15:17,delhiø,bangalore,Electronics,DEV-21C3BAD9,mobile,upi,91477.26,failed,141.211.19.139,,0
TXN-CFC227B1FE0C,USR00136,17947.06343432,2024-04-15T01:26:54,JAI,hyd,Electronics,DEV-D0B798E8,mobile,Wallet,257812.12,failed,140.175.183.66,6581.5799,0
TXN-0589ABBEC10F,USR00387,7673.0431,2024-04-11T10:58:05,mumßai,ahmedabad,Fashion,DEV-F201AF2A,tablet,Wallet,211030.57,failed,154.132.245.15,,1
TXN-50A89A3A20FD,USR00298,2775.99,2023-12-20T16:59:27,chennai,hyd,Food,DEV-D9E65820,,UPI,232496.65,failed,211.224.151.129,,0
TXN-3F6C350ACD68,USR00206,1322.91,2024-01-13T18:41:01,mumbai⚠,pune,Fashion,DEV-96493BCC,mobile,NetBanking,145268.53,success,64.66.170.95,,0
TXN-8BCF1D7860B4,USR00269,₹14132,2024-02-29T17:45:14,kolkata∆,ahmedabad,Gaming,,mobile,UPI,289332.76,pending,230.81.54.161,,0
